name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp. BTAi1	288000	S	17	7	24	0.00000
Bradyrhizobium sp. CCBAU 53351	1325114	S	17	96	113	0.00000
Bradyrhizobium sp. CCBAU 53340	1325112	S	17	17	34	0.00000
Bradyrhizobium sp. CB1717	3039154	S	15	33	48	0.00000
Bradyrhizobium sp. 1(2017)	1404888	S	15	12	27	0.00000
Bradyrhizobium sp. ORS 285	115808	S	13	7	20	0.00000
Bradyrhizobium sp. 6(2017)	1197460	S	13	12	25	0.00000
Bradyrhizobium sp. CCBAU 53421	1325120	S	11	8	19	0.00000
Bradyrhizobium sp. sBnM-33	2831780	S	11	5	16	0.00000
Bradyrhizobium sp. BWA-3-5	3080013	S	11	7	18	0.00000
Bradyrhizobium diazoefficiens	1355477	S	168	362	530	0.00002
Bradyrhizobium erythrophlei	1437360	S	122	20	142	0.00001
Bradyrhizobium roseus	3056648	S	54	15	69	0.00000
Bradyrhizobium symbiodeficiens	1404367	S	21	47	68	0.00000
Bradyrhizobium paxllaeri	190148	S	17	6	23	0.00000
Bradyrhizobium quebecense	2748629	S	12	11	23	0.00000
Bradyrhizobium oligotrophicum	44255	S	11	3	14	0.00000
Bradyrhizobium sediminis	2840469	S	11	3	14	0.00000
Bradyrhizobium cosmicum	1404864	S	10	5	15	0.00000
Afipia sp. GAS231	1882747	S	174	140	314	0.00001
Rhodopseudomonas palustris	1076	S	72	24	96	0.00000
Nitrobacter winogradskyi	913	S	52	15	67	0.00000
Variibacter gotjawalensis	1333996	S	25	3	28	0.00000
Mesorhizobium sp. DCY119	2108445	S	132	50	182	0.00001
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	34	90	124	0.00001
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	23	13	36	0.00000
Mesorhizobium sp. 8	2584466	S	21	8	29	0.00000
Mesorhizobium sp. J8	2777475	S	18	9	27	0.00000
Mesorhizobium sp. WR6	3074855	S	17	4	21	0.00000
Mesorhizobium sp. NZP2298	2483403	S	11	10	21	0.00000
Mesorhizobium sp. PAMC28654	2880934	S	10	3	13	0.00000
Mesorhizobium australicum	536018	S	17	8	25	0.00000
Mesorhizobium loti	381	S	11	50	61	0.00000
Mesorhizobium opportunistum	593909	S	10	4	14	0.00000
Mesorhizobium onobrychidis	2775404	S	10	4	14	0.00000
Nitratireductor rhodophyticola	2854036	S	216	102	318	0.00001
Phyllobacterium sp. T1018	555316	S	100	40	140	0.00001
Aquibium microcysteis	675281	S	99	39	138	0.00001
Salaquimonas pukyongi	2712698	S	44	6	50	0.00000
Hoeflea phototrophica	244596	S	11	2	13	0.00000
Roseitalea porphyridii	1852022	S	14	4	18	0.00000
Bosea sp. F3-2	2599640	S	345	276	621	0.00003
Bosea sp. REN20	3068632	S	114	147	261	0.00001
Bosea sp. 685	3080057	S	89	173	262	0.00001
Bosea sp. Tri-49	1867715	S	74	87	161	0.00001
Methylosinus trichosporium	426	S	353	63	416	0.00002
Methylosinus sp. C49	2699395	S	117	20	137	0.00001
Methylocystis sp. MJC1	2654282	S	186	57	243	0.00001
Methylocystis rosea	173366	S	14	13	27	0.00000
Chenggangzhangella methanolivorans	1437009	S	95	24	119	0.00000
Methylobacterium radiodurans	2202828	S	202	77	279	0.00001
Methylobacterium sp. NMS14P	2894310	S	28	22	50	0.00000
Methylobacterium sp. FF17	2984843	S	26	6	32	0.00000
Methylobacterium sp. WL1	2603276	S	12	3	15	0.00000
Methylobacterium sp. 17Sr1-1	2202826	S	11	6	17	0.00000
Methylobacterium nodulans	114616	S	71	14	85	0.00000
Methylobacterium durans	2202825	S	46	12	58	0.00000
Methylobacterium brachiatum	269660	S	45	32	77	0.00000
Methylobacterium currus	2051553	S	22	12	34	0.00000
Methylobacterium organophilum	410	S	10	10	20	0.00000
Methylorubrum extorquens	408	S	30	79	109	0.00000
Methylorubrum populi	223967	S	13	13	26	0.00000
Microvirga sp. 17 mud 1-3	2082949	S	20	8	28	0.00000
Ancylobacter sp. SL191	2995166	S	56	23	79	0.00000
Ancylobacter sp. TS-1	1850374	S	43	20	63	0.00000
Ancylobacter sp. WKF20	3039801	S	36	15	51	0.00000
Ancylobacter polymorphus	223390	S	84	41	125	0.00001
Ancylobacter novellus	921	S	30	13	43	0.00000
Xanthobacter dioxanivorans	2528964	S	68	52	120	0.00000
Pseudolabrys taiwanensis	331696	S	30	7	37	0.00000
Azorhizobium caulinodans	7	S	28	8	36	0.00000
Devosia sp. SD17-2	2976459	S	76	18	94	0.00000
Devosia ginsengisoli	400770	S	38	7	45	0.00000
Devosia oryziradicis	2801335	S	25	5	30	0.00000
Pelagibacterium sp. H642	1881069	S	28	10	38	0.00000
Pelagibacterium sp. 26DY04	2967130	S	14	4	18	0.00000
Pelagibacterium halotolerans	531813	S	31	6	37	0.00000
Youhaiella tibetensis	1447062	S	19	3	22	0.00000
Martelella endophytica	1486262	S	26	29	55	0.00000
Martelella mediterranea	293089	S	14	47	61	0.00000
uncultured Martelella sp.	392331	S	12	12	24	0.00000
Aureimonas sp. AU20	1349819	S	38	8	46	0.00000
Aureimonas sp. SA4125	2826993	S	16	4	20	0.00000
Aureimonas altamirensis	370622	S	32	8	40	0.00000
Aureimonas mangrovi	2758041	S	10	3	13	0.00000
Jiella pelagia	2986949	S	32	8	40	0.00000
uncultured Cohaesibacter sp.	1002546	S	255	33	288	0.00001
Roseibium sp. Sym1	3016006	S	72	27	99	0.00000
Roseibium aggregatum	187304	S	13	12	25	0.00000
Pseudovibrio sp. FO-BEG1	911045	S	63	19	82	0.00000
Stappia sp. ES.058	1881061	S	17	3	20	0.00000
Stappia indica	538381	S	11	8	19	0.00000
Pannonibacter phragmitetus	121719	S	12	12	24	0.00000
Enhydrobacter sp.	1894999	S	177	31	208	0.00001
Terrihabitans soli	708113	S	22	4	26	0.00000
Pseudorhodoplanes sinuspersici	1235591	S	11	1	12	0.00000
Brucella anthropi	529	S	62	199	261	0.00001
Brucella sp. NM4	3045175	S	15	3	18	0.00000
Brucella sp. BO3	2691913	S	10	16	26	0.00000
Brucella intermedia	94625	S	15	4	19	0.00000
Brucella pituitosa	571256	S	14	4	18	0.00000
Bartonella choladocola	2750995	S	159	7	166	0.00001
Bartonella tribocorum	85701	S	12	1	13	0.00000
Hyphomicrobium nitrativorans	1427356	S	21	2	23	0.00000
Methyloceanibacter caenitepidi	1384459	S	26	3	29	0.00000
Rhodomicrobium vannielii	1069	S	12	1	13	0.00000
Rhodoplanes sp. Z2-YC6860	674703	S	11	1	12	0.00000
Blastochloris viridis	1079	S	60	28	88	0.00000
Breoghania sp.	2065378	S	42	10	52	0.00000
Breoghania sp. L-A4	2304600	S	29	8	37	0.00000
Methylovirgula sp. HY1	2822761	S	23	2	25	0.00000
Beijerinckia indica	533	S	13	0	13	0.00000
Parvibaculum lavamentivorans	256618	S	18	8	26	0.00000
uncultured Pleomorphomonas sp.	442121	S	25	10	35	0.00000
Lichenihabitans sp. PAMC28606	2880932	S	22	6	28	0.00000
Chelatococcus daeguensis	444444	S	18	6	24	0.00000
Acuticoccus sp. I52.16.1	2928472	S	12	2	14	0.00000
Sphingomonas sp. CV7422	3018036	S	376	225	601	0.00002
Sphingomonas sp. ZFBP2030	2972485	S	162	45	207	0.00001
Sphingomonas sp. LM7	1938607	S	94	34	128	0.00001
Sphingomonas sp. R1	399176	S	79	38	117	0.00000
Sphingomonas sp. AP4-R1	2735134	S	62	18	80	0.00000
Sphingomonas sp. S2-65	2903960	S	32	11	43	0.00000
Sphingomonas sp. J315	2898433	S	30	15	45	0.00000
Sphingomonas sp. 7/4-4	3018446	S	26	9	35	0.00000
Sphingomonas sp. LaA6.9	2919914	S	18	0	18	0.00000
Sphingomonas sp. LHG3406-1	2804617	S	17	6	23	0.00000
Sphingomonas sp. QA11	2950605	S	12	6	18	0.00000
Sphingomonas donggukensis	2949093	S	166	73	239	0.00001
Sphingomonas sediminicola	386874	S	161	30	191	0.00001
Sphingomonas suaedae	2599297	S	62	23	85	0.00000
Sphingomonas sanxanigenens	397260	S	60	44	104	0.00000
Sphingomonas psychrotolerans	1327635	S	50	14	64	0.00000
Sphingomonas sinipercae	2714944	S	41	14	55	0.00000
Sphingomonas naphthae	1813468	S	19	15	34	0.00000
Sphingomonas profundi	2681549	S	19	13	32	0.00000
Sphingomonas aliaeris	2759526	S	16	3	19	0.00000
Sphingomonas aerolata	185951	S	10	3	13	0.00000
Sphingomonas lutea	1045317	S	10	3	13	0.00000
Sphingobium sp. CFD-1	2878545	S	95	497	592	0.00002
Sphingobium sp. V4	3038927	S	28	13	41	0.00000
Sphingobium sp. SYK-6	627192	S	25	15	40	0.00000
Sphingobium sp. RAC03	1843368	S	11	8	19	0.00000
Sphingobium sp. AntQ-1	2930091	S	10	10	20	0.00000
Sphingobium phenoxybenzoativorans	1592790	S	60	66	126	0.00001
Sphingobium amiense	135719	S	13	37	50	0.00000
Sphingobium yanoikuyae	13690	S	12	27	39	0.00000
Sphingobium xenophagum	121428	S	12	19	31	0.00000
Novosphingobium aromaticivorans	48935	S	231	199	430	0.00002
Novosphingobium sp. 9	2025349	S	83	31	114	0.00000
Novosphingobium sp. EMRT-2	2571749	S	35	33	68	0.00000
Novosphingobium sp. P6W	1609758	S	13	3	16	0.00000
Novosphingobium ginsenosidimutans	1176536	S	29	12	41	0.00000
Novosphingobium kaempferiae	2896849	S	28	9	37	0.00000
Novosphingobium humi	2282397	S	27	6	33	0.00000
Sphingopyxis sp. GC21	2933562	S	233	346	579	0.00002
Sphingopyxis sp. 113P3	292913	S	50	30	80	0.00000
Sphingopyxis sp. PET50	2976533	S	47	19	66	0.00000
Sphingopyxis sp. USTB-05	2830667	S	24	6	30	0.00000
Sphingopyxis sp. OPL5	2486273	S	19	5	24	0.00000
Sphingopyxis sp. YF1	2482763	S	17	7	24	0.00000
Sphingopyxis alaskensis	117207	S	12	5	17	0.00000
Parasphingorhabdus cellanae	2806553	S	350	18	368	0.00002
Parasphingorhabdus sp. SCSIO 66989	3071408	S	17	2	19	0.00000
Parasphingopyxis algicola	2026624	S	170	40	210	0.00001
Stakelama sp. W311	3075605	S	137	48	185	0.00001
Aquisediminimonas profunda	1550733	S	27	2	29	0.00000
Sphingorhabdus lacus	392610	S	12	0	12	0.00000
Citromicrobium sp. JL477	1634516	S	11	23	34	0.00000
Erythrobacter sp. BLCC-B19	3025315	S	18	11	29	0.00000
Porphyrobacter sp. YT40	2547601	S	10	28	38	0.00000
Croceicoccus marinus	450378	S	55	89	144	0.00001
Altererythrobacter sp. ZODW24	2185142	S	13	2	15	0.00000
Altererythrobacter sp. CAU 1644	3032592	S	13	13	26	0.00000
Qipengyuania flava	192812	S	16	33	49	0.00000
Alteriqipengyuania flavescens	3053610	S	32	37	69	0.00000
Polymorphobacter megasporae	2835787	S	14	38	52	0.00000
Sphingosinicella microcystinivorans	335406	S	13	13	26	0.00000
Paracoccus pantotrophus	82367	S	312	373	685	0.00003
Paracoccus seriniphilus	184748	S	272	46	318	0.00001
Paracoccus versutus	34007	S	116	146	262	0.00001
Paracoccus sp. S3-43	3030011	S	38	48	86	0.00000
Paracoccus saliphilus	405559	S	52	9	61	0.00000
Paracoccus sanguinis	1545044	S	26	14	40	0.00000
Paracoccus zhejiangensis	1077935	S	25	13	38	0.00000
Paracoccus sediminicola	3017783	S	10	6	16	0.00000
Cereibacter sphaeroides	1063	S	90	30	120	0.00000
Rhodobacter capsulatus	1061	S	62	18	80	0.00000
Rhodobacter sp. LPB0142	1850250	S	10	8	18	0.00000
Pikeienuella piscinae	2748098	S	71	21	92	0.00000
Polymorphum gilvum	991904	S	68	60	128	0.00001
Rhodovulum sp. P5	1564506	S	35	17	52	0.00000
Aliiroseovarius crassostreae	154981	S	36	8	44	0.00000
Tritonibacter scottomollicae	483013	S	34	10	44	0.00000
Fuscovulum blasticum	1075	S	14	7	21	0.00000
Gemmobacter fulvus	2840474	S	18	5	23	0.00000
Parasedimentitalea psychrophila	2997337	S	12	1	13	0.00000
Falsirhodobacter algicola	2692330	S	15	4	19	0.00000
Rhodobaca barguzinensis	441209	S	13	1	14	0.00000
Haematobacter massiliensis	195105	S	12	12	24	0.00000
Amylibacter sp. IMCC11727	3039851	S	11	0	11	0.00000
Marivivens sp. LCG002	3051171	S	10	1	11	0.00000
Sulfitobacter sp. THAF37	2587855	S	34	252	286	0.00001
Sulfitobacter alexandrii	1917485	S	12	13	25	0.00000
Sulfitobacter albidus	2829501	S	12	2	14	0.00000
Phaeobacter gallaeciensis	60890	S	261	121	382	0.00002
Phaeobacter inhibens	221822	S	17	4	21	0.00000
Jannaschia sp. GRR-S6-38	3038773	S	256	84	340	0.00001
Jannaschia sp. W003	2867012	S	14	18	32	0.00000
uncultured Celeribacter sp.	1303376	S	164	22	186	0.00001
Celeribacter marinus	1397108	S	13	0	13	0.00000
Roseovarius faecimaris	2494550	S	53	7	60	0.00000
Roseovarius sp. TM1035	391613	S	26	19	45	0.00000
Roseovarius pelagicus	2980108	S	16	6	22	0.00000
Roseovarius indicus	540747	S	12	7	19	0.00000
Mameliella alba	561184	S	101	32	133	0.00001
Salipiger sp. CCB-MM3	1792508	S	53	12	65	0.00000
Salipiger abyssi	1250539	S	12	9	21	0.00000
Leisingera aquaemixtae	1396826	S	25	8	33	0.00000
Thalassovita gelatinovora	53501	S	30	3	33	0.00000
Thalassovita sp.	1979401	S	27	3	30	0.00000
Pseudosulfitobacter pseudonitzschiae	1402135	S	33	14	47	0.00000
Pseudosulfitobacter sp. DSM 107133	2883100	S	11	4	15	0.00000
Oceanicola sp. D3	2587163	S	44	6	50	0.00000
Ruegeria sp. YS9	2966453	S	14	4	18	0.00000
Roseibacterium elongatum	159346	S	19	4	23	0.00000
Actibacterium sp. EMB200-NS6	1609966	S	10	9	19	0.00000
Roseomonas sp. OT10	2897332	S	276	119	395	0.00002
Roseomonas haemaphysalidis	2768162	S	82	13	95	0.00000
Roseomonas fluvialis	1750527	S	10	1	11	0.00000
Rhodovastum atsumiense	504468	S	365	50	415	0.00002
Sediminicoccus rosea	1225128	S	122	17	139	0.00001
Komagataeibacter saccharivorans	265959	S	68	16	84	0.00000
Komagataeibacter oboediens	65958	S	13	4	17	0.00000
Novacetimonas hansenii	436	S	90	19	109	0.00000
Acidocella sp. MX-AZ03	2697363	S	79	10	89	0.00000
Commensalibacter melissae	2070537	S	53	56	109	0.00000
Acetobacter aceti	435	S	22	6	28	0.00000
Acetobacter ghanensis	431306	S	18	2	20	0.00000
Gluconobacter oxydans	442	S	14	11	25	0.00000
Granulibacter bethesdensis	364410	S	27	2	29	0.00000
Pseudoroseomonas cervicalis	204525	S	26	7	33	0.00000
Roseococcus microcysteis	2771361	S	18	3	21	0.00000
Neokomagataea tanensis	661191	S	15	2	17	0.00000
Lichenicola cladoniae	1484109	S	11	0	11	0.00000
Formicincola oecophyllae	2558361	S	11	0	11	0.00000
Azospirillum sp. TSA2s	709810	S	16	48	64	0.00000
Azospirillum sp. TSH100	652764	S	15	51	66	0.00000
Azospirillum sp. B510	137722	S	12	34	46	0.00000
Azospirillum ramasamyi	682998	S	85	40	125	0.00001
Azospirillum lipoferum	193	S	57	31	88	0.00000
Azospirillum humicireducens	1226968	S	27	11	38	0.00000
Azospirillum thermophilum	2202148	S	24	7	31	0.00000
Azospirillum brasilense	192	S	13	10	23	0.00000
Skermanella mucosa	1789672	S	12	40	52	0.00000
Nitrospirillum amazonense	28077	S	27	5	32	0.00000
Rhodospirillum rubrum	1085	S	288	43	331	0.00001
Rhodospirillum centenum	34018	S	40	9	49	0.00000
Magnetospirillum sp. XM-1	1663591	S	38	12	50	0.00000
Magnetospirillum sp. ME-1	1639348	S	14	5	19	0.00000
Magnetospirillum gryphiswaldense	55518	S	37	5	42	0.00000
Paramagnetospirillum magneticum	84159	S	180	63	243	0.00001
Elioraea tepida	2843330	S	87	11	98	0.00000
Thalassospira indica	1891279	S	11	5	16	0.00000
Thalassospira lucentensis	168935	S	10	2	12	0.00000
Magnetospira sp. QH-2	1288970	S	13	0	13	0.00000
Hypericibacter adhaerens	2602016	S	15	4	19	0.00000
Nisaea acidiphila	1862145	S	14	2	16	0.00000
Aestuariispira ectoiniformans	2775080	S	20	1	21	0.00000
Terasakiella sp. SH-1	2560057	S	15	0	15	0.00000
Brevundimonas sp. LM2	1938605	S	345	147	492	0.00002
Brevundimonas sp.	1871086	S	49	96	145	0.00001
Brevundimonas sp. PAMC22021	2861285	S	39	18	57	0.00000
Brevundimonas sp. M20	2591463	S	29	9	38	0.00000
Brevundimonas sp. NIBR10	3015997	S	18	5	23	0.00000
Brevundimonas sp. SGAir0440	2579977	S	14	48	62	0.00000
Brevundimonas subvibrioides	74313	S	11	6	17	0.00000
Caulobacter mirabilis	69666	S	260	74	334	0.00001
Caulobacter vibrioides	155892	S	44	24	68	0.00000
Caulobacter sp. FWC26	69665	S	14	8	22	0.00000
Caulobacter sp. NIBR2454	3015996	S	11	3	14	0.00000
Caulobacter segnis	88688	S	23	9	32	0.00000
Caulobacter flavus	1679497	S	23	9	32	0.00000
Caulobacter rhizosphaerae	2010972	S	18	7	25	0.00000
Asticcacaulis excentricus	78587	S	167	15	182	0.00001
Asticcacaulis sp. AND118	2840468	S	51	9	60	0.00000
Phenylobacterium sp. NIBR 498073	3015177	S	27	9	36	0.00000
Phenylobacterium zucineum	284016	S	16	9	25	0.00000
Phenylobacterium parvum	2201350	S	11	3	14	0.00000
Rickettsia sp. MEAM1 (Bemisia tabaci)	1182263	S	11	7	18	0.00000
Candidatus Trichorickettsia mobilis	1346319	S	12	16	28	0.00000
Maricaulis maris	74318	S	105	18	123	0.00001
Hyphomonas sp. CACIAM 19H1	1873716	S	16	2	18	0.00000
Hyphomonas sp.	87	S	10	4	14	0.00000
uncultured Hyphomonas sp.	225298	S	11	1	12	0.00000
Hirschia baltica	2724	S	27	0	27	0.00000
Sneathiella aquimaris	2599305	S	28	1	29	0.00000
Sneathiella marina	2950108	S	27	1	28	0.00000
Aquisalinus flavus	1526572	S	43	7	50	0.00000
Emcibacter sp.	1979954	S	12	0	12	0.00000
Gimibacter soli	3024400	S	23	2	25	0.00000
Tistrella mobilis	171437	S	13	2	15	0.00000
Mariprofundus ferrinatatus	1921087	S	67	0	67	0.00000
Acidithiobacillus ferriphilus	1689834	S	22	22	44	0.00000
Akkermansia muciniphila	239935	S	106433	1884	108317	0.00448
Akkermansia glycaniphila	1679444	S	172	0	172	0.00001
Akkermansia massiliensis	2927224	S	64	33	97	0.00000
Akkermansia sp. N21116	3040764	S	16	0	16	0.00000
Roseimicrobium sp. ORNL1	2711231	S	215	0	215	0.00001
Luteolibacter ambystomatis	2824561	S	60	0	60	0.00000
Luteolibacter sp. SL250	2995170	S	25	0	25	0.00000
Verrucomicrobium sp. GAS474	1882831	S	24	0	24	0.00000
Verrucomicrobium spinosum	2736	S	16	0	16	0.00000
Fontisphaera persica	2974023	S	186	0	186	0.00001
Ereboglobus luteus	1796921	S	56	0	56	0.00000
Opitutus sp. GAS368	1882749	S	39	1	40	0.00000
Opitutus terrae	107709	S	16	0	16	0.00000
Horticoccus luteus	2862869	S	12	0	12	0.00000
Nibricoccus aquaticus	2576891	S	11	0	11	0.00000
Lacunisphaera limnophila	1838286	S	10	0	10	0.00000
Coraliomargarita sp. J2-16	3092156	S	10	2	12	0.00000
Rosistilla oblonga	2527990	S	154	7	161	0.00001
Bremerella sp. P1	3026424	S	131	4	135	0.00001
Pirellula staleyi	125	S	112	2	114	0.00000
Stieleria maiorica	2795974	S	78	11	89	0.00000
Stieleria neptunia	2527979	S	24	1	25	0.00000
Anatilimnocola aggregata	2528021	S	64	2	66	0.00000
Roseimaritima ulvae	980254	S	18	0	18	0.00000
Blastopirellula sp. J2-11	2943192	S	18	0	18	0.00000
Pirellulimonas nuda	2528009	S	141	11	152	0.00001
Lacipirellula parvula	2650471	S	24	1	25	0.00000
Lacipirellula limnantheis	2528024	S	14	0	14	0.00000
Botrimarina mediterranea	2528022	S	12	0	12	0.00000
Gemmata obscuriglobus	114	S	369	22	391	0.00002
Telmatocola sphagniphila	1123043	S	221	3	224	0.00001
Urbifossiella limnaea	2528023	S	25	2	27	0.00000
Limnoglobus roseus	2598579	S	17	0	17	0.00000
Gimesia maris	122	S	25	261	286	0.00001
Gimesia aquarii	2527964	S	18	15	33	0.00000
Planctomyces sp. SH-PL14	1632864	S	62	5	67	0.00000
Maioricimonas rarisocia	2528026	S	54	5	59	0.00000
Thalassoglobus polymorphus	2527994	S	49	2	51	0.00000
Caulifigura coniformis	2527983	S	44	4	48	0.00000
Planctopirus limnophila	120	S	11	0	11	0.00000
Symmachiella dynata	2527995	S	12	0	12	0.00000
Tautonia plasticadhaerens	2527974	S	44	9	53	0.00000
Paludisphaera borealis	1387353	S	39	15	54	0.00000
Isosphaera pallida	128	S	28	2	30	0.00000
Singulisphaera acidiphila	466153	S	22	3	25	0.00000
Aquisphaera giovannonii	406548	S	22	6	28	0.00000
Mucisphaera calidilacus	2527982	S	229	1	230	0.00001
Phycisphaera mikurensis	547188	S	11	0	11	0.00000
Humisphaera borealis	2807512	S	42	0	42	0.00000
Anaerohalosphaera lusitana	1936003	S	15	7	22	0.00000
Chlamydia psittaci	83554	S	98	5	103	0.00000
Candidatus Protochlamydia amoebophila	362787	S	26	0	26	0.00000
Candidatus Rhabdochlamydia porcellionis	225148	S	22	0	22	0.00000
Waddlia chondrophila	71667	S	14	0	14	0.00000
Kiritimatiella glycovorans	1307763	S	119	1	120	0.00000
Tichowtungia aerotolerans	2697043	S	24	0	24	0.00000
Lentisphaera profundi	1658616	S	38	0	38	0.00000
Desulfovibrio piger	901	S	638	204	842	0.00003
Desulfovibrio desulfuricans	876	S	288	109	397	0.00002
Desulfovibrio fairfieldensis	44742	S	276	56	332	0.00001
Desulfovibrio subterraneus	2718620	S	166	65	231	0.00001
Desulfovibrio mangrovi	2976983	S	70	31	101	0.00000
Desulfovibrio sp. G11	631220	S	41	65	106	0.00000
Candidatus Desulfovibrio trichonymphae	1725232	S	16	1	17	0.00000
Pseudodesulfovibrio indicus	1716143	S	184	92	276	0.00001
Pseudodesulfovibrio sediminis	2810563	S	146	21	167	0.00001
uncultured Pseudodesulfovibrio sp.	2035858	S	127	43	170	0.00001
Pseudodesulfovibrio mercurii	641491	S	113	57	170	0.00001
Pseudodesulfovibrio tunisiensis	463192	S	81	14	95	0.00000
Pseudodesulfovibrio aespoeensis	182210	S	44	28	72	0.00000
Pseudodesulfovibrio cashew	2678688	S	36	11	47	0.00000
Pseudodesulfovibrio sp. zrk46	2725288	S	28	5	33	0.00000
Pseudodesulfovibrio nedwellii	2973072	S	27	16	43	0.00000
Pseudodesulfovibrio profundus	57320	S	25	14	39	0.00000
Pseudodesulfovibrio portus	231439	S	22	7	29	0.00000
Pseudodesulfovibrio piezophilus	879567	S	22	2	24	0.00000
Pseudodesulfovibrio thermohalotolerans	2880651	S	18	18	36	0.00000
Nitratidesulfovibrio vulgaris	881	S	486	165	651	0.00003
Nitratidesulfovibrio liaohensis	2604158	S	304	115	419	0.00002
Desulfolutivibrio sulfodismutans	63561	S	203	127	330	0.00001
Desulfolutivibrio sulfoxidireducens	2773299	S	30	19	49	0.00000
Maridesulfovibrio sp.	2795000	S	158	18	176	0.00001
Maridesulfovibrio hydrothermalis	191026	S	14	1	15	0.00000
Maridesulfovibrio salexigens	880	S	12	2	14	0.00000
Solidesulfovibrio magneticus	184917	S	48	25	73	0.00000
Solidesulfovibrio carbinolicus	296842	S	42	26	68	0.00000
Solidesulfovibrio carbinoliphilus	345370	S	37	10	47	0.00000
Lawsonia intracellularis	29546	S	133	5	138	0.00001
Oleidesulfovibrio alaskensis	58180	S	98	103	201	0.00001
Salidesulfovibrio onnuriiensis	2583823	S	85	51	136	0.00001
Oceanidesulfovibrio marinus	370038	S	63	12	75	0.00000
Desulfocurvibacter africanus	873	S	55	9	64	0.00000
Megalodesulfovibrio gigas	879	S	53	10	63	0.00000
Desulfobaculum bizertense	376490	S	26	1	27	0.00000
Desulfomicrobium orale	132132	S	80	15	95	0.00000
Desulfomicrobium sp. ZS1	2952228	S	57	30	87	0.00000
Desulfomicrobium baculatum	899	S	38	16	54	0.00000
Thermodesulfomicrobium sp. WS	3004129	S	27	3	30	0.00000
Geomonas paludis	2740185	S	139	13	152	0.00001
Geomonas sp. RF6	2897342	S	80	2	82	0.00000
Geomonas oryzisoli	2847992	S	31	3	34	0.00000
Geobacter sp. SVR	2495594	S	77	4	81	0.00000
Geobacter sp. FeAm09	2597769	S	61	3	64	0.00000
Geobacter sp. DSM 9736	1277350	S	13	0	13	0.00000
Geobacter sulfurreducens	35554	S	23	2	25	0.00000
Geobacter pickeringii	345632	S	13	0	13	0.00000
Geobacter metallireducens	28232	S	10	0	10	0.00000
Trichlorobacter lovleyi	313985	S	53	3	56	0.00000
Trichlorobacter ammonificans	2916410	S	18	0	18	0.00000
Citrifermentans bremense	60035	S	29	2	31	0.00000
Citrifermentans bemidjiense	225194	S	20	1	21	0.00000
Geotalea uraniireducens	351604	S	25	16	41	0.00000
Desulfuromonas soudanensis	1603606	S	73	2	75	0.00000
uncultured Desulfuromonas sp.	181013	S	41	1	42	0.00000
Desulfuromonas versatilis	2802975	S	35	2	37	0.00000
Desulfuromonas sp. DDH964	1823759	S	23	1	24	0.00000
Desulfuromonas thiophila	57664	S	15	0	15	0.00000
Desulfuromonas acetoxidans	891	S	11	0	11	0.00000
Pelobacter propionicus	29543	S	134	22	156	0.00001
Syntrophotalea acetylenica	29542	S	15	0	15	0.00000
Syntrophotalea acetylenivorans	1842532	S	14	0	14	0.00000
Syntrophotalea carbinolica	19	S	13	0	13	0.00000
Geoalkalibacter halelectricus	2847045	S	21	0	21	0.00000
Geoalkalibacter subterraneus	483547	S	13	3	16	0.00000
Desulfolithobacter dissulfuricans	2795293	S	336	4	340	0.00001
uncultured Desulfobulbus sp.	239745	S	114	1	115	0.00000
Desulfobulbus propionicus	894	S	28	0	28	0.00000
Desulfurivibrio alkaliphilus	427923	S	36	0	36	0.00000
Desulfosediminicola ganghwensis	2569540	S	84	0	84	0.00000
Desulfopila sp. IMCC35008	2653858	S	17	0	17	0.00000
Desulfotalea psychrophila	84980	S	15	0	15	0.00000
Desulfocapsa sulfexigens	65555	S	10	0	10	0.00000
Desulfosarcina sp. BuS5	933262	S	38	1	39	0.00000
uncultured Desulfosarcina sp.	218289	S	35	9	44	0.00000
Desulfosarcina alkanivorans	571177	S	22	6	28	0.00000
Desulfosarcina ovata	83564	S	21	2	23	0.00000
Desulfosarcina widdelii	947919	S	12	4	16	0.00000
uncultured Desulfobacter sp.	240139	S	66	3	69	0.00000
Desulfococcus multivorans	897	S	37	5	42	0.00000
Desulfonema limicola	45656	S	12	0	12	0.00000
Desulfatibacillum aliphaticivorans	218208	S	22	1	23	0.00000
Desulfoluna limicola	2810562	S	10	0	10	0.00000
Desulfarculus baarsii	453230	S	168	44	212	0.00001
Desulfoglaeba alkanexedens	361111	S	60	0	60	0.00000
Syntrophobacter fumaroxidans	119484	S	30	4	34	0.00000
Desulfomonile tiedjei	2358	S	60	0	60	0.00000
Desulfobacca acetoxidans	60893	S	10	0	10	0.00000
Corallococcus macrosporus	35	S	456	48	504	0.00002
Corallococcus coralloides	184914	S	22	10	32	0.00000
Myxococcus hansupus	1297742	S	34	3	37	0.00000
Myxococcus xanthus	34	S	22	34	56	0.00000
Myxococcus landrumus	2813577	S	20	3	23	0.00000
Pyxidicoccus parkwaysis	2813578	S	132	6	138	0.00001
Anaeromyxobacter paludicola	2918171	S	100	3	103	0.00000
