name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Priestia megaterium	1404	S	30	12	42	0.00000
Priestia flexa	86664	S	27	2	29	0.00000
Anoxybacillus gonensis	198467	S	26	2	28	0.00000
Parageobacillus sp. KH3-4	2916802	S	15	3	18	0.00000
Parageobacillus thermoglucosidasius	1426	S	14	3	17	0.00000
Parageobacillus caldoxylosilyticus	81408	S	10	2	12	0.00000
Pontibacillus sp. HMF3514	2692425	S	41	1	42	0.00000
Peribacillus psychrosaccharolyticus	1407	S	13	1	14	0.00000
Peribacillus frigoritolerans	450367	S	11	12	23	0.00000
Halobacillus litoralis	45668	S	31	1	32	0.00000
Lentibacillus daqui	2911514	S	19	0	19	0.00000
Lentibacillus amyloliquefaciens	1472767	S	13	0	13	0.00000
Lentibacillus sp. CBA3610	2518176	S	12	0	12	0.00000
Rossellomorea marisflavi	189381	S	27	9	36	0.00000
Salisediminibacterium selenitireducens	85683	S	21	0	21	0.00000
Salisediminibacterium beveridgei	632773	S	11	0	11	0.00000
Oceanobacillus jeddahense	1462527	S	12	4	16	0.00000
Salicibibacter kimchii	2099786	S	16	4	20	0.00000
Psychrobacillus sp. INOP01	2829187	S	12	1	13	0.00000
Alkalihalobacillus sp. LMS39	2924032	S	20	0	20	0.00000
Fictibacillus enclensis	1017270	S	12	0	12	0.00000
Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016	3077789	S	20	1	21	0.00000
Gottfriedia acidiceleris	371036	S	20	1	21	0.00000
Evansella cellulosilytica	1413	S	10	0	10	0.00000
Salipaludibacillus sp. LMS25	2924031	S	13	0	13	0.00000
Fervidibacillus halotolerans	2980027	S	12	0	12	0.00000
Sediminibacillus dalangtanensis	2729421	S	11	0	11	0.00000
Alicyclobacillus acidocaldarius	405212	S	154	4	158	0.00001
Alicyclobacillus sp. ALC3	2796143	S	69	4	73	0.00001
Alicyclobacillus sp. SO9	2665646	S	10	0	10	0.00000
Alicyclobacillus acidoterrestris	1450	S	53	9	62	0.00000
Alicyclobacillus fastidiosus	392011	S	38	8	46	0.00000
Alicyclobacillus cycloheptanicus	1457	S	18	1	19	0.00000
Alicyclobacillus dauci	1475485	S	18	3	21	0.00000
Tumebacillus avium	1903704	S	140	37	177	0.00001
Tumebacillus algifaecis	1214604	S	20	5	25	0.00000
Effusibacillus dendaii	2743772	S	49	8	57	0.00000
Kyrpidia tusciae	33943	S	20	3	23	0.00000
Kyrpidia spormannii	2055160	S	14	1	15	0.00000
Staphylococcus aureus	1280	S	114	171	285	0.00002
Staphylococcus pasteuri	45972	S	33	3	36	0.00000
Staphylococcus epidermidis	1282	S	26	5	31	0.00000
Staphylococcus pseudintermedius	283734	S	17	5	22	0.00000
Staphylococcus simiae	308354	S	15	1	16	0.00000
Staphylococcus haemolyticus	1283	S	11	2	13	0.00000
Salinicoccus halodurans	407035	S	61	3	64	0.00000
Nosocomiicoccus massiliensis	1232430	S	11	0	11	0.00000
Planococcus sp. MB-3u-03	2058136	S	36	19	55	0.00000
Planococcus sp. PAMC 21323	1526927	S	26	8	34	0.00000
Planococcus sp. N056	3058394	S	24	10	34	0.00000
Planococcus sp. 107-1	2908840	S	13	4	17	0.00000
Planococcus sp. N022	3058393	S	10	1	11	0.00000
Planococcus maritimus	192421	S	29	9	38	0.00000
Planococcus halotolerans	2233542	S	18	4	22	0.00000
Planococcus lenghuensis	2213202	S	14	0	14	0.00000
Planococcus glaciei	459472	S	13	5	18	0.00000
Sporosarcina sp. 0.2-SM1T-5	3056445	S	59	17	76	0.00001
Solibacillus silvestris	76853	S	11	4	15	0.00000
Staphylospora marina	2490858	S	143	5	148	0.00001
Novibacillus thermophilus	1471761	S	46	2	48	0.00000
Kroppenstedtia eburnea	714067	S	34	1	35	0.00000
Polycladomyces abyssicola	1125966	S	19	0	19	0.00000
Laceyella sacchari	37482	S	14	0	14	0.00000
Exiguobacterium mexicanum	340146	S	26	28	54	0.00000
Exiguobacterium alkaliphilum	1428684	S	19	8	27	0.00000
Hydrogenibacillus sp. N12	2866627	S	45	2	47	0.00000
Listeria newyorkensis	1497681	S	20	0	20	0.00000
Listeria monocytogenes	1639	S	11	4	15	0.00000
Gemella haemolysans	1379	S	13	1	14	0.00000
Gemella sanguinis	84135	S	11	1	12	0.00000
Sporolactobacillus terrae	269673	S	12	0	12	0.00000
Enterococcus faecium	1352	S	4954	2218	7172	0.00054
Enterococcus faecalis	1351	S	145	55	200	0.00002
Enterococcus casseliflavus	37734	S	37	12	49	0.00000
Enterococcus saigonensis	1805431	S	20	3	23	0.00000
Enterococcus cecorum	44008	S	18	1	19	0.00000
Enterococcus mundtii	53346	S	16	0	16	0.00000
Enterococcus raffinosus	71452	S	10	0	10	0.00000
Vagococcus hydrophili	2714947	S	11	11	22	0.00000
Melissococcus plutonius	33970	S	34	0	34	0.00000
Streptococcus suis	1307	S	1196	751	1947	0.00015
Streptococcus thermophilus	1308	S	664	162	826	0.00006
Streptococcus salivarius	1304	S	355	33	388	0.00003
Streptococcus pasteurianus	197614	S	347	447	794	0.00006
Streptococcus sp. NSJ-72	2763068	S	31	36	67	0.00001
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	15	5	20	0.00000
Streptococcus sp. Marseille-Q3533	2759692	S	13	3	16	0.00000
Streptococcus sp. oral taxon 061	712623	S	12	4	16	0.00000
Streptococcus sp. oral taxon 431	712633	S	12	4	16	0.00000
Streptococcus sp. LPB0220	2610896	S	11	5	16	0.00000
Streptococcus ratti	1341	S	54	0	54	0.00000
Streptococcus cristatus	45634	S	49	4	53	0.00000
Streptococcus acidominimus	1326	S	49	1	50	0.00000
Streptococcus parasanguinis	1318	S	49	4	53	0.00000
Streptococcus agalactiae	1311	S	46	60	106	0.00001
Streptococcus mitis	28037	S	42	4	46	0.00000
Streptococcus pneumoniae	1313	S	35	4	39	0.00000
Streptococcus anginosus	1328	S	20	7	27	0.00000
Streptococcus constellatus	76860	S	13	6	19	0.00000
Streptococcus merionis	400065	S	33	0	33	0.00000
Streptococcus sanguinis	1305	S	31	1	32	0.00000
Streptococcus pantholopis	1811193	S	29	0	29	0.00000
Streptococcus equi	1336	S	16	0	16	0.00000
Streptococcus dysgalactiae	1334	S	10	2	12	0.00000
Streptococcus gordonii	1302	S	23	0	23	0.00000
Streptococcus oralis	1303	S	23	3	26	0.00000
Streptococcus ferus	1345	S	17	0	17	0.00000
Streptococcus australis	113107	S	15	2	17	0.00000
Streptococcus didelphis	102886	S	13	0	13	0.00000
Streptococcus toyakuensis	2819619	S	11	2	13	0.00000
Streptococcus parasuis	1501662	S	11	1	12	0.00000
Streptococcus ilei	1156431	S	11	1	12	0.00000
Lactococcus cremoris	1359	S	38	41	79	0.00001
Lactococcus garvieae	1363	S	15	3	18	0.00000
Lactococcus lactis	1358	S	14	15	29	0.00000
Lactococcus raffinolactis	1366	S	11	0	11	0.00000
Lactococcus allomyrinae	2419773	S	10	0	10	0.00000
Ligilactobacillus ruminis	1623	S	289	21	310	0.00002
Ligilactobacillus salivarius	1624	S	30	2	32	0.00000
Lactobacillus delbrueckii	1584	S	87	44	131	0.00001
Lactobacillus helveticus	1587	S	17	31	48	0.00000
Lactobacillus crispatus	47770	S	15	5	20	0.00000
Lacticaseibacillus paracasei	1597	S	80	43	123	0.00001
Lacticaseibacillus sp. KACC 23028	3025672	S	37	7	44	0.00000
Lacticaseibacillus manihotivorans	88233	S	19	6	25	0.00000
Lacticaseibacillus rhamnosus	47715	S	18	6	24	0.00000
Lacticaseibacillus pantheris	171523	S	11	2	13	0.00000
Schleiferilactobacillus harbinensis	304207	S	148	5	153	0.00001
Limosilactobacillus pontis	35787	S	45	5	50	0.00000
Limosilactobacillus fermentum	1613	S	27	13	40	0.00000
Limosilactobacillus mucosae	97478	S	17	2	19	0.00000
Limosilactobacillus oris	1632	S	14	2	16	0.00000
Limosilactobacillus gastricus	227942	S	12	2	14	0.00000
Limosilactobacillus portuensis	2742601	S	11	5	16	0.00000
Levilactobacillus brevis	1580	S	44	15	59	0.00000
Levilactobacillus suantsaii	2292255	S	39	12	51	0.00000
Levilactobacillus zymae	267363	S	31	4	35	0.00000
Bombilactobacillus folatiphilus	2923362	S	94	3	97	0.00001
Secundilactobacillus paracollinoides	240427	S	58	23	81	0.00001
Leuconostoc carnosum	1252	S	22	22	44	0.00000
Lentilactobacillus parabuchneri	152331	S	37	8	45	0.00000
Acetilactobacillus jinshanensis	1720083	S	53	0	53	0.00000
Lactiplantibacillus pentosus	1589	S	20	5	25	0.00000
Lactiplantibacillus plantarum	1590	S	12	13	25	0.00000
Weissella confusa	1583	S	16	3	19	0.00000
Weissella diestrammenae	1162633	S	15	0	15	0.00000
Liquorilactobacillus mali	1618	S	40	9	49	0.00000
Pediococcus pentosaceus	1255	S	13	9	22	0.00000
Loigolactobacillus bifermentans	1607	S	15	4	19	0.00000
Loigolactobacillus coryniformis	1610	S	10	5	15	0.00000
Companilactobacillus allii	1847728	S	10	0	10	0.00000
Trichococcus flocculiformis	82803	S	123	34	157	0.00001
Trichococcus shcherbakoviae	2094020	S	64	14	78	0.00001
uncultured Trichococcus sp.	189665	S	29	3	32	0.00000
Granulicatella adiacens	46124	S	40	2	42	0.00000
Jeotgalibaca arthritidis	1868794	S	30	4	34	0.00000
Aerococcus sanguinicola	119206	S	11	4	15	0.00000
Abiotrophia defectiva	46125	S	29	3	32	0.00000
Murdochiella vaginalis	1852373	S	357	49	406	0.00003
Peptoniphilus ivorii	54006	S	153	5	158	0.00001
Peptoniphilus equinus	3016343	S	58	2	60	0.00000
Peptoniphilus sp. SAHP1	2948573	S	20	11	31	0.00000
Anaerococcus mediterraneensis	1870984	S	53	11	64	0.00000
Anaerococcus obesiensis	1287640	S	14	27	41	0.00000
Anaerococcus sp. Marseille-Q7828	3036300	S	13	1	14	0.00000
Parvimonas micra	33033	S	89	12	101	0.00001
Finegoldia magna	1260	S	34	8	42	0.00000
Helcococcus kunzii	40091	S	24	1	25	0.00000
Miniphocaeibacter halophilus	2931922	S	13	0	13	0.00000
Gudongella oleilytica	1582259	S	29	0	29	0.00000
Tissierella sp. Yu-01	3035694	S	10	5	15	0.00000
Caloranaerobacter azorensis	116090	S	34	0	34	0.00000
Keratinibaculum paraultunense	1278232	S	13	0	13	0.00000
Gottschalkia acidurici	1556	S	17	0	17	0.00000
Acidilutibacter cellobiosedens	2507161	S	11	0	11	0.00000
Sedimentibacter sp. MB35-C1	3070995	S	23	0	23	0.00000
Sedimentibacter sp. zth1	2816908	S	21	0	21	0.00000
Ezakiella coagulans	46507	S	19	9	28	0.00000
Ndongobacter massiliensis	1871025	S	140	13	153	0.00001
Limnochorda pilosa	1555112	S	126	1	127	0.00001
Candidatus Contubernalis alkalaceticus	338645	S	21	0	21	0.00000
Bifidobacterium longum	216816	S	579476	320220	899696	0.06779
Bifidobacterium adolescentis	1680	S	423950	213778	637728	0.04805
Bifidobacterium breve	1685	S	12117	3588	15705	0.00118
Bifidobacterium catenulatum	1686	S	4297	1506	5803	0.00044
Bifidobacterium pseudocatenulatum	28026	S	3941	1510	5451	0.00041
Bifidobacterium angulatum	1683	S	2169	139	2308	0.00017
Bifidobacterium dentium	1689	S	1092	29	1121	0.00008
Bifidobacterium pullorum	78448	S	1061	63	1124	0.00008
Bifidobacterium sp. ESL0790	2983233	S	206	13	219	0.00002
Bifidobacterium sp. ESL0732	2983222	S	80	10	90	0.00001
Bifidobacterium sp. ESL0769	2983229	S	64	9	73	0.00001
Bifidobacterium sp. ESL0764	2983228	S	51	143	194	0.00001
Bifidobacterium sp. ESL0775	2983230	S	47	4	51	0.00000
Bifidobacterium sp. ESL0728	2983220	S	26	2	28	0.00000
Bifidobacterium sp. KRGSERBCFTRI	2985571	S	19	10442	10461	0.00079
Bifidobacterium sp. ESL0682	2983212	S	18	6	24	0.00000
Bifidobacterium sp. ESL0690	2983214	S	17	2	19	0.00000
Bifidobacterium sp. ESL0798	2983235	S	15	21	36	0.00000
Bifidobacterium sp. KimH	2932182	S	10	0	10	0.00000
Bifidobacterium bifidum	1681	S	689	3548	4237	0.00032
Bifidobacterium scardovii	158787	S	359	10	369	0.00003
Bifidobacterium thermophilum	33905	S	270	6	276	0.00002
Bifidobacterium pseudolongum	1694	S	265	17	282	0.00002
Bifidobacterium subtile	77635	S	205	4	209	0.00002
Bifidobacterium saguini	762210	S	191	39	230	0.00002
Bifidobacterium choerinum	35760	S	180	9	189	0.00001
Bifidobacterium animalis	28025	S	172	1739	1911	0.00014
Bifidobacterium lemurum	1603886	S	118	11	129	0.00001
Bifidobacterium asteroides	1684	S	111	1	112	0.00001
Bifidobacterium actinocoloniiforme	638619	S	89	0	89	0.00001
Bifidobacterium eulemuris	1765219	S	47	4	51	0.00000
Bifidobacterium imperatoris	2020965	S	47	9	56	0.00000
Scardovia inopinata	78259	S	21	0	21	0.00000
Mycobacterium canettii	78331	S	4063	765	4828	0.00036
Mycobacterium tuberculosis	1773	S	25	138	163	0.00001
Mycobacterium sp. MS1601	1936029	S	55	4	59	0.00000
Mycobacterium sp. 20KCMC460	2903536	S	37	3	40	0.00000
Mycobacterium sp. Z3061	3073562	S	32	1	33	0.00000
Mycobacterium sp. SMC-2	2857058	S	32	2	34	0.00000
Mycobacterium sp. JS623	212767	S	26	1	27	0.00000
Mycobacterium sp. ITM-2016-00318	2099693	S	24	1	25	0.00000
Mycobacterium sp. Aquia_213	2991728	S	21	1	22	0.00000
Mycobacterium sp. ITM-2016-00317	2099694	S	16	3	19	0.00000
Mycobacterium sp. DL440	2675523	S	13	1	14	0.00000
Mycobacterium avium	1764	S	120	67	187	0.00001
Mycobacterium mantenii	560555	S	18	1	19	0.00000
Mycobacterium marseillense	701042	S	12	2	14	0.00000
Mycobacterium stomatepiae	470076	S	16	0	16	0.00000
Mycobacterium saskatchewanense	220927	S	13	0	13	0.00000
Mycobacterium lentiflavum	141349	S	10	0	10	0.00000
Mycobacterium noviomagense	459858	S	60	2	62	0.00000
Mycobacterium seoulense	386911	S	52	6	58	0.00000
Mycobacterium spongiae	886343	S	48	0	48	0.00000
Mycobacterium gordonae	1778	S	40	13	53	0.00000
Mycobacterium adipatum	1682113	S	36	6	42	0.00000
Mycobacterium grossiae	1552759	S	31	4	35	0.00000
Mycobacterium basiliense	2094119	S	18	0	18	0.00000
Mycobacterium vicinigordonae	1719132	S	17	0	17	0.00000
Mycobacterium haemophilum	29311	S	17	0	17	0.00000
Mycobacterium gallinarum	39689	S	15	2	17	0.00000
Mycobacterium xenopi	1789	S	14	0	14	0.00000
Mycobacterium paraterrae	577492	S	14	0	14	0.00000
Mycobacterium dioxanotrophicus	482462	S	13	1	14	0.00000
Mycobacterium malmoense	1780	S	13	1	14	0.00000
Mycobacterium lacus	169765	S	12	0	12	0.00000
Mycobacterium shinjukuense	398694	S	11	0	11	0.00000
Mycobacterium paraseoulense	590652	S	10	1	11	0.00000
Mycobacterium ostraviense	2738409	S	10	0	10	0.00000
Mycolicibacterium vaccae	1810	S	131	32	163	0.00001
Mycolicibacterium goodii	134601	S	116	28	144	0.00001
Mycolicibacterium frederiksbergense	117567	S	107	42	149	0.00001
Mycolicibacterium aichiense	1799	S	99	22	121	0.00001
Mycolicibacterium sp. HK-90	3056937	S	34	6	40	0.00000
Mycolicibacterium sp. MU0050	3064284	S	25	6	31	0.00000
Mycolicibacterium sp. YH-1	2908837	S	21	1	22	0.00000
Mycolicibacterium phlei	1771	S	66	13	79	0.00001
Mycolicibacterium arabiense	1286181	S	59	5	64	0.00000
Mycolicibacterium chubuense	1800	S	52	7	59	0.00000
Mycolicibacterium madagascariense	212765	S	51	4	55	0.00000
Mycolicibacterium smegmatis	1772	S	44	15	59	0.00000
Mycolicibacterium brumae	85968	S	34	5	39	0.00000
Mycolicibacterium tokaiense	39695	S	33	3	36	0.00000
Mycolicibacterium phocaicum	319706	S	32	16	48	0.00000
Mycolicibacterium fortuitum	1766	S	27	6	33	0.00000
Mycolicibacterium aurum	1791	S	26	2	28	0.00000
Mycolicibacterium fluoranthenivorans	258505	S	24	1	25	0.00000
Mycolicibacterium psychrotolerans	216929	S	24	3	27	0.00000
Mycolicibacterium duvalii	39688	S	24	3	27	0.00000
Mycolicibacterium litorale	758802	S	23	4	27	0.00000
Mycolicibacterium mengxianglii	2736649	S	23	1	24	0.00000
Mycolicibacterium mageritense	53462	S	23	2	25	0.00000
Mycolicibacterium rufum	318424	S	22	5	27	0.00000
Mycolicibacterium thermoresistibile	1797	S	22	3	25	0.00000
Mycolicibacterium gadium	1794	S	20	4	24	0.00000
Mycolicibacterium baixiangningiae	2761578	S	17	2	19	0.00000
Mycolicibacterium pulveris	36813	S	17	2	19	0.00000
Mycolicibacterium gilvum	1804	S	16	5	21	0.00000
Mycolicibacterium rutilum	370526	S	14	2	16	0.00000
Mycolicibacterium poriferae	39694	S	13	2	15	0.00000
Mycolicibacterium chitae	1792	S	11	2	13	0.00000
Mycolicibacterium anyangense	1431246	S	11	1	12	0.00000
Mycolicibacterium sediminis	1286180	S	11	1	12	0.00000
Mycolicibacterium moriokaense	39691	S	11	1	12	0.00000
Mycolicibacterium parafortuitum	39692	S	11	1	12	0.00000
Mycolicibacterium vanbaalenii	110539	S	10	122	132	0.00001
Mycolicibacterium monacense	85693	S	10	2	12	0.00000
Mycobacteroides abscessus	36809	S	98	32	130	0.00001
Mycobacteroides chelonae	1774	S	43	11	54	0.00000
Mycobacteroides immunogenum	83262	S	18	2	20	0.00000
Mycolicibacter sp. MYC098	2872309	S	20	51	71	0.00001
Mycolicibacter sp. MU0083	3064287	S	17	12	29	0.00000
Mycolicibacter sp. MYC340	2855503	S	10	36	46	0.00000
Mycolicibacillus koreensis	1069220	S	17	2	19	0.00000
Corynebacterium pyruviciproducens	598660	S	182	88	270	0.00002
Corynebacterium sp. SCR221107	3017361	S	44	79	123	0.00001
Corynebacterium variabile	1727	S	99	22	121	0.00001
Corynebacterium durum	61592	S	85	2	87	0.00001
Corynebacterium ciconiae	227319	S	68	3	71	0.00001
Corynebacterium tuberculostearicum	38304	S	66	29	95	0.00001
Corynebacterium appendicis	163202	S	55	28	83	0.00001
Corynebacterium cystitidis	35757	S	55	1	56	0.00000
Corynebacterium aurimucosum	169292	S	53	21	74	0.00001
Corynebacterium riegelii	156976	S	48	10	58	0.00000
Corynebacterium pelargi	1471400	S	47	21	68	0.00001
Corynebacterium sphenisci	191493	S	47	6	53	0.00000
Corynebacterium kroppenstedtii	161879	S	46	1	47	0.00000
Corynebacterium lactis	1231000	S	46	4	50	0.00000
Corynebacterium maris	575200	S	44	5	49	0.00000
Corynebacterium nuruki	1032851	S	39	5	44	0.00000
Corynebacterium casei	160386	S	36	11	47	0.00000
Corynebacterium qintianiae	2709392	S	34	12	46	0.00000
Corynebacterium callunae	1721	S	34	9	43	0.00000
Corynebacterium uterequi	1072256	S	34	3	37	0.00000
Corynebacterium glucuronolyticum	39791	S	33	8	41	0.00000
Corynebacterium vitaeruminis	38305	S	32	8	40	0.00000
Corynebacterium lujinxingii	2763010	S	32	11	43	0.00000
Corynebacterium guangdongense	1783348	S	31	4	35	0.00000
Corynebacterium urealyticum	43771	S	30	8	38	0.00000
Corynebacterium xerosis	1725	S	30	12	42	0.00000
Corynebacterium matruchotii	43768	S	30	0	30	0.00000
Corynebacterium felinum	131318	S	29	1	30	0.00000
Corynebacterium hindlerae	699041	S	28	2	30	0.00000
Corynebacterium kutscheri	35755	S	27	1	28	0.00000
Corynebacterium pseudopelargi	2080757	S	26	12	38	0.00000
Corynebacterium frankenforstense	1230998	S	25	4	29	0.00000
Corynebacterium phocae	161895	S	25	1	26	0.00000
Corynebacterium comes	2675218	S	25	7	32	0.00000
Corynebacterium marinum	349751	S	25	13	38	0.00000
Corynebacterium halotolerans	225326	S	23	4	27	0.00000
Corynebacterium occultum	2675219	S	23	1	24	0.00000
Corynebacterium renale	1724	S	23	1	24	0.00000
Corynebacterium heidelbergense	2055947	S	21	1	22	0.00000
Corynebacterium massiliense	441501	S	21	4	25	0.00000
Corynebacterium glaucum	187491	S	20	3	23	0.00000
Corynebacterium doosanense	1121358	S	20	3	23	0.00000
Corynebacterium canis	679663	S	20	0	20	0.00000
Corynebacterium liangguodongii	2079535	S	19	3	22	0.00000
Corynebacterium accolens	38284	S	19	73	92	0.00001
Corynebacterium coyleae	53374	S	17	5	22	0.00000
Corynebacterium glyciniphilum	1404244	S	17	0	17	0.00000
Corynebacterium aquilae	203263	S	17	1	18	0.00000
Corynebacterium mustelae	571915	S	16	0	16	0.00000
Corynebacterium uberis	2883169	S	16	1	17	0.00000
Corynebacterium suedekumii	3049801	S	15	5	20	0.00000
Corynebacterium flavescens	28028	S	15	2	17	0.00000
Corynebacterium amycolatum	43765	S	15	98	113	0.00001
Corynebacterium auris	44750	S	15	11	26	0.00000
Corynebacterium humireducens	1223514	S	14	3	17	0.00000
Corynebacterium zhongnanshanii	2768834	S	14	0	14	0.00000
Corynebacterium poyangense	2684405	S	13	0	13	0.00000
Corynebacterium fournieri	1852390	S	13	7	20	0.00000
Corynebacterium confusum	71254	S	12	3	15	0.00000
Corynebacterium faecale	1758466	S	12	3	15	0.00000
Corynebacterium propinquum	43769	S	12	7	19	0.00000
Corynebacterium falsenii	108486	S	12	1	13	0.00000
Corynebacterium terpenotabidum	89154	S	12	2	14	0.00000
Corynebacterium aquatimens	1190508	S	11	58	69	0.00001
Corynebacterium yudongzhengii	2080740	S	11	1	12	0.00000
Corynebacterium imitans	156978	S	11	3	14	0.00000
Corynebacterium genitalium	38288	S	11	1	12	0.00000
Corynebacterium minutissimum	38301	S	11	16	27	0.00000
Corynebacterium deserti	1408191	S	11	4	15	0.00000
Corynebacterium epidermidicanis	1050174	S	10	0	10	0.00000
Corynebacterium choanae	1862358	S	10	0	10	0.00000
Corynebacterium kalinowskii	2675216	S	10	1	11	0.00000
Corynebacterium endometrii	2488819	S	10	1	11	0.00000
Corynebacterium diphtheriae	1717	S	10	19	29	0.00000
Corynebacterium anserum	2684406	S	10	0	10	0.00000
Corynebacterium striatum	43770	S	10	6	16	0.00000
Corynebacterium capitovis	131081	S	10	1	11	0.00000
Rhodococcus sp. Z13	2962047	S	158	55	213	0.00002
Rhodococcus sp. MTM3W5.2	1805827	S	31	6	37	0.00000
Rhodococcus sp. W8901	2742603	S	23	9	32	0.00000
Rhodococcus sp. SGAir0479	2567884	S	11	6	17	0.00000
Rhodococcus sp. X156	2499145	S	10	1	11	0.00000
Rhodococcus opacus	37919	S	67	208	275	0.00002
Rhodococcus coprophilus	38310	S	51	6	57	0.00000
Rhodococcus kroppenstedtii	293050	S	36	127	163	0.00001
Rhodococcus fascians	1828	S	30	6	36	0.00000
Rhodococcus antarcticus	2987751	S	24	1	25	0.00000
Rhodococcus triatomae	300028	S	19	4	23	0.00000
Rhodococcus globerulus	33008	S	15	2	17	0.00000
Rhodococcus pseudokoreensis	2811421	S	12	27	39	0.00000
Nocardia terpenica	455432	S	86	7	93	0.00001
Nocardia asteroides	1824	S	82	14	96	0.00001
Nocardia yunnanensis	2382165	S	64	9	73	0.00001
Nocardia cyriacigeorgica	135487	S	62	12	74	0.00001
Nocardia huaxiensis	2755382	S	43	4	47	0.00000
Nocardia farcinica	37329	S	37	8	45	0.00000
Nocardia nova	37330	S	36	2	38	0.00000
Nocardia wallacei	480035	S	36	5	41	0.00000
Nocardia sp. CS682	1047172	S	18	2	20	0.00000
Nocardia sp. PE-7	3058426	S	15	1	16	0.00000
Nocardia brasiliensis	37326	S	29	3	32	0.00000
Nocardia sputorum	2984338	S	23	3	26	0.00000
Nocardia tengchongensis	2055889	S	23	3	26	0.00000
Nocardia yamanashiensis	209247	S	22	2	24	0.00000
Nocardia otitidiscaviarum	1823	S	21	2	23	0.00000
Nocardia gipuzkoensis	2749991	S	17	3	20	0.00000
Nocardia arthritidis	228602	S	16	1	17	0.00000
Nocardia mangyaensis	2213200	S	13	1	14	0.00000
Prescottella equi	43767	S	41	22	63	0.00000
Prescottella sp. R16	3064529	S	10	3	13	0.00000
Gordonia sp. NB41Y	875808	S	17	6	23	0.00000
Gordonia sp. KTR9	337191	S	16	34	50	0.00000
Gordonia sp. PDNC005	2811424	S	16	3	19	0.00000
