name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cyanobacterium sp. uoEpiScrs1	2976343	S	18	1	19	0.00000
Geminocystis herdmanii	669359	S	17	2	19	0.00000
Picosynechococcus sp. PCC 11901	2579791	S	14	5	19	0.00000
Crocosphaera subtropica	2546360	S	20	1	21	0.00000
Microcystis aeruginosa	1126	S	10	6	16	0.00000
Nostoc sp. PCC 7120 = FACHB-418	103690	S	19	18	37	0.00000
Halotia branconii	1620816	S	10	3	13	0.00000
Calothrix sp. PCC 7507	99598	S	18	13	31	0.00000
Gloeobacter violaceus	33072	S	68	6	74	0.00000
Gloeobacter morelensis	2907343	S	48	3	51	0.00000
Gloeobacter kilaueensis	1416614	S	38	1	39	0.00000
Anthocerotibacter panamensis	2857077	S	20	0	20	0.00000
Leptolyngbya sp. 7M	2812896	S	36	1	37	0.00000
Leptolyngbya sp. BL0902	1115757	S	12	2	14	0.00000
Leptolyngbya boryana	1184	S	13	3	16	0.00000
Leptothermofonsia sichuanensis	2917832	S	21	4	25	0.00000
Leptodesmis sichuanensis	2906798	S	12	3	15	0.00000
Trichocoleus desertorum	1481672	S	27	5	32	0.00000
Halomicronema hongdechloris	1209493	S	81	6	87	0.00001
Nodosilinea sp. E11	3037479	S	19	4	23	0.00000
Crinalium epipsammum	241425	S	26	7	33	0.00000
Chamaesiphon minutus	1173032	S	14	1	15	0.00000
Pleurocapsa sp. PCC 7327	118163	S	32	5	37	0.00000
Thermocoleostomius sinensis	3065396	S	19	4	23	0.00000
Gloeomargarita lithophora	1188228	S	18	1	19	0.00000
Deinococcus sp. NW-56	2080419	S	84	20	104	0.00001
Deinococcus sp. QL22	2939437	S	77	9	86	0.00001
Deinococcus sp. KNUC1210	2917691	S	31	1	32	0.00000
Deinococcus sp. AB2017081	3093660	S	27	4	31	0.00000
Deinococcus sp. AJ005	2652443	S	20	3	23	0.00000
Deinococcus ficus	317577	S	71	11	82	0.00001
Deinococcus radiopugnans	57497	S	60	18	78	0.00000
Deinococcus irradiatisoli	2202254	S	53	10	63	0.00000
Deinococcus deserti	310783	S	41	3	44	0.00000
Deinococcus maricopensis	309887	S	27	2	29	0.00000
Deinococcus aquaticus	328692	S	27	8	35	0.00000
Deinococcus taeanensis	2737050	S	20	3	23	0.00000
Deinococcus metallilatus	1211322	S	16	4	20	0.00000
Deinococcus peraridilitoris	432329	S	16	0	16	0.00000
Deinococcus radiophilus	32062	S	13	4	17	0.00000
Deinococcus soli (ex Cha et al. 2016)	1309411	S	11	17	28	0.00000
Deinococcus gobiensis	502394	S	10	1	11	0.00000
Deinococcus geothermalis	68909	S	10	3	13	0.00000
Deinococcus proteolyticus	55148	S	10	4	14	0.00000
Thermus aquaticus	271	S	59	60	119	0.00001
Thermus caldilimi	2483360	S	51	115	166	0.00001
Thermus sp. CCB_US3_UF1	1111069	S	10	9	19	0.00000
Thermus oshimai	56957	S	12	13	25	0.00000
Thermus thermophilus	274	S	10	35	45	0.00000
Meiothermus taiwanensis	172827	S	28	90	118	0.00001
Meiothermus ruber	277	S	14	48	62	0.00000
Oceanithermus profundus	187137	S	41	20	61	0.00000
Truepera radiovictrix	332249	S	23	0	23	0.00000
Roseiflexus castenholzii	120962	S	215	1	216	0.00001
Roseiflexus sp. RS-1	357808	S	38	0	38	0.00000
Chloroflexus aurantiacus	1108	S	20	16	36	0.00000
Anaerolinea thermophila	167964	S	96	0	96	0.00001
Pelolinea submarina	913107	S	88	0	88	0.00001
Ktedonosporobacter rubrisoli	2509675	S	151	0	151	0.00001
Dehalococcoides mccartyi	61435	S	70	58	128	0.00001
Candidatus Promineifilum breve	1806508	S	64	0	64	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	18	0	18	0.00000
Tepidiforma flava	3004094	S	16	0	16	0.00000
Caldilinea aerophila	133453	S	17	0	17	0.00000
Thermoflexus hugenholtzii	1495650	S	13	0	13	0.00000
Candidatus Mycoplasma mahonii	3004105	S	24	7	31	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	12	0	12	0.00000
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	66	0	66	0.00000
Acholeplasma laidlawii	2148	S	23	1	24	0.00000
Paracholeplasma brassicae	61635	S	15	0	15	0.00000
Haploplasma axanthum	29552	S	10	0	10	0.00000
Mycoplasmopsis californica	2113	S	35	12	47	0.00000
Mesomycoplasma dispar	86660	S	13	0	13	0.00000
Hujiaoplasma nucleasis	2725268	S	22	1	23	0.00000
Capsulimonas corticalis	2219043	S	103	1	104	0.00001
Chthonomonas calidirosea	454171	S	11	0	11	0.00000
Sphaerobacter thermophilus	2057	S	28	0	28	0.00000
Vulcanimicrobium alpinum	3016050	S	21	0	21	0.00000
Bacteroides uniformis	820	S	367684	438959	806643	0.04962
Bacteroides eggerthii	28111	S	288159	140893	429052	0.02639
Bacteroides thetaiotaomicron	818	S	136762	40805	177567	0.01092
Bacteroides xylanisolvens	371601	S	84073	319537	403610	0.02483
Bacteroides fragilis	817	S	61868	34254	96122	0.00591
Bacteroides caccae	47678	S	44920	22273	67193	0.00413
Bacteroides ovatus	28116	S	31665	68866	100531	0.00618
Bacteroides stercoris	46506	S	16244	6280	22524	0.00139
Bacteroides sp. DH3716P	2847299	S	6420	48876	55296	0.00340
Bacteroides sp. A1C1	2528203	S	2806	12185	14991	0.00092
Bacteroides sp. HF-162	2785531	S	2062	15528	17590	0.00108
Bacteroides sp. CACC 737	2755405	S	881	2985	3866	0.00024
Bacteroides sp. D2	556259	S	533	444	977	0.00006
Bacteroides sp. M10	2763022	S	266	164	430	0.00003
Bacteroides sp.	29523	S	132	184	316	0.00002
Bacteroides sp. PHL 2737	2162637	S	94	25076	25170	0.00155
Bacteroides sp. ZJ-18	2709390	S	20	75	95	0.00001
Bacteroides sp. BFG-637	2972764	S	19	1797	1816	0.00011
Bacteroides humanifaecis	2792859	S	9608	55658	65266	0.00401
Bacteroides faecis	674529	S	9245	3812	13057	0.00080
Bacteroides salyersiae	291644	S	6313	1071	7384	0.00045
Bacteroides zhangwenhongii	2650157	S	4116	2406	6522	0.00040
Bacteroides caecimuris	1796613	S	3931	1887	5818	0.00036
Bacteroides nordii	291645	S	3913	440	4353	0.00027
Bacteroides cellulosilyticus	246787	S	3229	1497	4726	0.00029
Bacteroides intestinalis	329854	S	2572	242	2814	0.00017
Bacteroides zoogleoformans	28119	S	2306	466	2772	0.00017
Bacteroides finegoldii	338188	S	2069	1278	3347	0.00021
Bacteroides helcogenes	290053	S	1679	59	1738	0.00011
Bacteroides heparinolyticus	28113	S	993	191	1184	0.00007
Bacteroides faecium	2715212	S	911	37	948	0.00006
uncultured Bacteroides sp.	162156	S	887	9	896	0.00006
Bacteroides luhongzhouii	2650158	S	699	142	841	0.00005
Bacteroides graminisolvens	477666	S	231	2	233	0.00001
Bacteroides coprosuis	151276	S	109	2	111	0.00001
Phocaeicola vulgatus	821	S	822329	657148	1479477	0.09100
Phocaeicola dorei	357276	S	303816	231338	535154	0.03292
Phocaeicola coprophilus	387090	S	10846	5269	16115	0.00099
Phocaeicola salanitronis	376805	S	4222	406	4628	0.00028
Alistipes onderdonkii	328813	S	1186195	386265	1572460	0.09672
Alistipes communis	2585118	S	274966	39853	314819	0.01936
Alistipes finegoldii	214856	S	225417	116997	342414	0.02106
Alistipes dispar	2585119	S	98235	16124	114359	0.00703
Alistipes ihumii	1470347	S	86111	1004	87115	0.00536
Alistipes senegalensis	1288121	S	64410	8725	73135	0.00450
Alistipes shahii	328814	S	49066	13967	63033	0.00388
Alistipes megaguti	2364787	S	27185	4115	31300	0.00193
Alistipes indistinctus	626932	S	7796	529	8325	0.00051
uncultured Alistipes sp.	538949	S	7701	228	7929	0.00049
Alistipes sp. dk3624	2662363	S	1676	152	1828	0.00011
uncultured Acetobacteroides sp.	1760811	S	259	1	260	0.00002
Parabacteroides distasonis	823	S	128025	164883	292908	0.01802
Parabacteroides johnsonii	387661	S	106737	29023	135760	0.00835
Parabacteroides chongii	2685834	S	9334	1091	10425	0.00064
Parabacteroides merdae	46503	S	9167	4358	13525	0.00083
Parabacteroides goldsteinii	328812	S	4103	756	4859	0.00030
Parabacteroides faecis	1217282	S	318	28	346	0.00002
Parabacteroides sp. CT06	2025876	S	310	8330	8640	0.00053
Tannerella serpentiformis	712710	S	1049	22	1071	0.00007
Tannerella forsythia	28112	S	225	52	277	0.00002
Prevotella sp. oral taxon 475	712471	S	2001	477	2478	0.00015
Prevotella sp. E13-17	2913616	S	1797	1787	3584	0.00022
Prevotella sp. E9-3	2913621	S	1243	1057	2300	0.00014
Prevotella sp. Rep29	2691580	S	1137	221	1358	0.00008
Prevotella sp. E15-22	2937774	S	1024	927	1951	0.00012
Prevotella sp. E2-28	2913620	S	715	502	1217	0.00007
Prevotella sp. oral taxon 299	652716	S	579	261	840	0.00005
Prevotella dentalis	52227	S	5074	1968	7042	0.00043
Prevotella corporis	28128	S	2893	1204	4097	0.00025
Prevotella denticola	28129	S	2632	4817	7449	0.00046
Prevotella communis	2913614	S	2337	642	2979	0.00018
Prevotella melaninogenica	28132	S	1631	2708	4339	0.00027
Prevotella herbatica	2801997	S	1368	18	1386	0.00009
Prevotella intermedia	28131	S	1312	2347	3659	0.00023
Prevotella nigrescens	28133	S	1228	2607	3835	0.00024
Prevotella fusca	589436	S	649	773	1422	0.00009
Prevotella multiformis	282402	S	597	1584	2181	0.00013
Prevotella jejuni	1177574	S	541	1190	1731	0.00011
Prevotella veroralis	28137	S	456	515	971	0.00006
Prevotella histicola	470565	S	390	263	653	0.00004
Prevotella bivia	28125	S	193	88	281	0.00002
Prevotella scopos	589437	S	58	165	223	0.00001
Segatella copri	165179	S	18795	2796	21591	0.00133
Segatella hominis	2518605	S	3910	1527	5437	0.00033
Segatella oris	28135	S	507	45	552	0.00003
Segatella bryantii	77095	S	47	251	298	0.00002
Segatella baroniae	305719	S	33	325	358	0.00002
Hoylesella enoeca	76123	S	3507	496	4003	0.00025
Hoylesella buccalis	28127	S	1897	65451	67348	0.00414
Paraprevotella clara	454154	S	3084	915	3999	0.00025
Paraprevotella xylaniphila	454155	S	1334	579	1913	0.00012
Xylanibacter ruminicola	839	S	1877	29	1906	0.00012
Pseudoprevotella muciniphila	2133944	S	1002	8	1010	0.00006
Butyricimonas virosa	544645	S	17955	2684	20639	0.00127
Butyricimonas paravirosa	1472417	S	15839	7940	23779	0.00146
Butyricimonas faecihominis	1472416	S	1799	631	2430	0.00015
Butyricimonas faecalis	2093856	S	1062	618	1680	0.00010
Odoribacter splanchnicus	28118	S	34307	8819	43126	0.00265
Sodaliphilus pleomorphus	2606626	S	16065	925	16990	0.00105
Muribaculum gordoncarteri	2530390	S	3954	3132	7086	0.00044
Muribaculum intestinale	1796646	S	2748	901	3649	0.00022
Duncaniella dubosii	2518971	S	1474	1076	2550	0.00016
Paramuribaculum intestinale	2094151	S	3643	1187	4830	0.00030
Barnesiella viscericola	397865	S	8951	1483	10434	0.00064
Coprobacter secundus	1501392	S	2439	574	3013	0.00019
Coprobacter fastidiosus	1099853	S	1520	143	1663	0.00010
Porphyromonas gingivalis	837	S	472	2368	2840	0.00017
Porphyromonas sp. oral taxon 275	712435	S	467	4	471	0.00003
Porphyromonas cangingivalis	36874	S	360	13	373	0.00002
Porphyromonas somerae	322095	S	290	24	314	0.00002
Porphyromonas asaccharolytica	28123	S	223	2	225	0.00001
Porphyromonas crevioricanis	393921	S	147	6	153	0.00001
Porphyromonas endodontalis	28124	S	118	13	131	0.00001
uncultured Macellibacteroides sp.	1243007	S	633	6	639	0.00004
Proteiniphilum saccharofermentans	1642647	S	940	9	949	0.00006
Proteiniphilum propionicum	2829812	S	184	1	185	0.00001
Petrimonas mucosa	1642646	S	350	13	363	0.00002
Dysgonomonas sp. HDW5B	2714927	S	72	60	132	0.00001
Dysgonomonas sp. HDW5A	2714926	S	62	54	116	0.00001
Tenuifilum thalassicum	2590900	S	126	0	126	0.00001
Paludibacter propionicigenes	185300	S	49	0	49	0.00000
Mangrovibacterium marinum	1639118	S	794	20	814	0.00005
uncultured Draconibacterium sp.	1573823	S	212	42	254	0.00002
Draconibacterium orientale	1168034	S	51	30	81	0.00000
Aquipluma nitroreducens	2010828	S	243	1	244	0.00002
Maribellus comscasis	2681766	S	143	1	144	0.00001
uncultured Sunxiuqinia sp.	1573825	S	19	0	19	0.00000
Alkaliflexus sp. Ai-910	2949635	S	128	4	132	0.00001
uncultured Carboxylicivirga sp.	1628156	S	43	0	43	0.00000
Marinifilum fragile	570161	S	113	4	117	0.00001
uncultured Marinifilum sp.	1127472	S	16	1	17	0.00000
Hymenobacter sp. BT18	2835648	S	261	83	344	0.00002
Hymenobacter sp. DG01	2584940	S	227	99	326	0.00002
Hymenobacter sp. YIM 151500-1	2987689	S	218	66	284	0.00002
Hymenobacter sp. BRD67	2675877	S	201	177	378	0.00002
Hymenobacter sp. NBH84	2596915	S	198	65	263	0.00002
Hymenobacter sp. PAMC 26628	1484118	S	166	71	237	0.00001
Hymenobacter sp. YIM 151858-1	2987688	S	98	43	141	0.00001
Hymenobacter sp. DG25A	1385663	S	86	53	139	0.00001
Hymenobacter sp. BRD128	2675878	S	52	13	65	0.00000
Hymenobacter sp. HDW8	2714932	S	19	53	72	0.00000
Hymenobacter sp. 5317J-9	2932250	S	10	5	15	0.00000
Hymenobacter radiodurans	2496028	S	390	1177	1567	0.00010
Hymenobacter tibetensis	497967	S	234	42	276	0.00002
Hymenobacter qilianensis	1385715	S	214	61	275	0.00002
Hymenobacter aerilatus	2932251	S	167	62	229	0.00001
Hymenobacter nivis	1850093	S	156	67	223	0.00001
Hymenobacter oligotrophus	2319843	S	142	66	208	0.00001
Hymenobacter busanensis	2607656	S	108	32	140	0.00001
Hymenobacter jejuensis	2502781	S	62	16	78	0.00000
Hymenobacter volaticus	2932254	S	47	8	55	0.00000
Hymenobacter cellulosivorans	2932249	S	47	16	63	0.00000
Hymenobacter baengnokdamensis	2615203	S	43	46	89	0.00001
Hymenobacter sediminicola	2761579	S	33	13	46	0.00000
Hymenobacter sedentarius	1411621	S	28	10	38	0.00000
Hymenobacter cellulosilyticus	2932248	S	15	5	20	0.00000
Hymenobacter canadensis	2999067	S	13	12	25	0.00000
Hymenobacter swuensis	1446467	S	12	5	17	0.00000
Pontibacter russatus	2694929	S	252	151	403	0.00002
Pontibacter actiniarum	323450	S	213	108	321	0.00002
Pontibacter kalidii	2592049	S	94	57	151	0.00001
Pontibacter sp. SGAir0037	2571030	S	69	39	108	0.00001
Pontibacter sp. G13	3074898	S	20	0	20	0.00000
Pontibacter akesuensis	388950	S	27	13	40	0.00000
Adhaeribacter radiodurans	2745197	S	60	11	71	0.00000
Rufibacter radiotolerans	1379910	S	20	20	40	0.00000
Spirosoma rhododendri	2728024	S	194	26	220	0.00001
Spirosoma montaniterrae	1178516	S	137	14	151	0.00001
Spirosoma pollinicola	2057025	S	126	15	141	0.00001
Spirosoma oryzicola	2898794	S	108	11	119	0.00001
Spirosoma taeanense	2735870	S	39	6	45	0.00000
Spirosoma sp. KUDC1026	2745947	S	19	2	21	0.00000
Spirosoma sp. KCTC 42546	2520506	S	15	2	17	0.00000
Spirosoma rigui	564064	S	13	1	14	0.00000
Spirosoma endbachense	2666025	S	12	19	31	0.00000
Spirosoma radiotolerans	1379870	S	10	1	11	0.00000
Tellurirhabdus rosea	2674997	S	199	19	218	0.00001
Rhodocytophaga rosea	2704465	S	183	4	187	0.00001
Cytophaga hutchinsonii	985	S	31	0	31	0.00000
Dyadobacter pollutisoli	2910158	S	94	13	107	0.00001
Dyadobacter chenhuakuii	2909339	S	17	11	28	0.00000
Dyadobacter sandarakinus	2747268	S	13	1	14	0.00000
Dyadobacter chenwenxiniae	2906456	S	13	7	20	0.00000
Dyadobacter fermentans	94254	S	11	1	12	0.00000
Runella sp. SP2	2268026	S	17	29	46	0.00000
Runella slithyformis	106	S	11	108	119	0.00001
Emticicia sp. 21SJ11W-3	2916755	S	90	7	97	0.00001
Fibrella aestuarina	651143	S	28	3	31	0.00000
Fulvivirga maritima	2904247	S	368	28	396	0.00002
Chryseolinea soli	2321403	S	45	1	46	0.00000
Algoriphagus sp. Y33	2772483	S	51	30	81	0.00000
Algoriphagus sp. NG3	3097546	S	11	6	17	0.00000
Algoriphagus machipongonensis	388413	S	41	1	42	0.00000
Algoriphagus sanaruensis	1727163	S	10	0	10	0.00000
Echinicola strongylocentroti	1795355	S	23	0	23	0.00000
Echinicola vietnamensis	390884	S	19	2	21	0.00000
Echinicola rosea	1807691	S	15	1	16	0.00000
Aquiflexum balticum	280473	S	62	2	64	0.00000
Flammeovirga pectinis	2494373	S	16	6	22	0.00000
Marivirga sp. BDSF4-3	3059078	S	15	4	19	0.00000
Marivirga tractuosa	1006	S	10	2	12	0.00000
Roseivirga spongicola	333140	S	16	1	17	0.00000
Flavobacterium sp. F-29	2893883	S	227	73	300	0.00002
Flavobacterium sp. N1719	2885633	S	68	7	75	0.00000
Flavobacterium sp. F-70	2893884	S	60	28	88	0.00001
Flavobacterium sp. KACC 22758	3025667	S	25	151	176	0.00001
Flavobacterium sp. N1846	2986824	S	15	4	19	0.00000
Flavobacterium sp. KBS0721	1179672	S	15	13	28	0.00000
Flavobacterium sp. N2270	2986831	S	10	3	13	0.00000
Flavobacterium album	2175091	S	176	10	186	0.00001
Flavobacterium nitratireducens	992289	S	61	23	84	0.00001
Flavobacterium sediminis	2201181	S	48	65	113	0.00001
Flavobacterium dauae	1563479	S	47	27	74	0.00000
Flavobacterium branchiophilum	55197	S	42	6	48	0.00000
Flavobacterium inviolabile	2748320	S	31	5	36	0.00000
Flavobacterium alkalisoli	2602769	S	30	2	32	0.00000
Flavobacterium gilvum	1492737	S	21	5	26	0.00000
Flavobacterium ardleyense	2038737	S	16	1	17	0.00000
Flavobacterium haoranii	683124	S	12	8	20	0.00000
Flavobacterium magnum	2162713	S	12	1	13	0.00000
Flavobacterium aestivum	3003257	S	11	3	14	0.00000
Flavobacterium crassostreae	1763534	S	10	2	12	0.00000
Flavobacterium anhuiense	459526	S	10	13	23	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	297	49	346	0.00002
Robiginitalea biformata	252307	S	238	6	244	0.00002
Capnocytophaga sp. oral taxon 878	1316596	S	66	54	120	0.00001
Capnocytophaga gingivalis	1017	S	49	15	64	0.00000
Capnocytophaga cynodegmi	28189	S	13	16	29	0.00000
Formosa sediminum	2594004	S	200	50	250	0.00002
Christiangramia fulva	2126553	S	101	8	109	0.00001
Gramella sp. MAR_2010_147	1250205	S	65	7	72	0.00000
Cellulophaga algicola	59600	S	65	9	74	0.00000
Cellulophaga sp. HaHa_2_1	2749994	S	40	20	60	0.00000
Cellulophaga omnivescoria	1888890	S	19	3	22	0.00000
Amniculibacterium sp. G2-70	2767188	S	116	219	335	0.00002
Aquimarina sp. Aq107	1191912	S	69	9	78	0.00000
Aquimarina sp. BL5	1714860	S	28	2	30	0.00000
Aestuariibaculum lutulentum	2920935	S	93	19	112	0.00001
Muriicola soli	2507538	S	91	4	95	0.00001
Aequorivita sp. H23M31	2494375	S	39	14	53	0.00000
Aequorivita sp. Ant34-E75	3040348	S	15	21	36	0.00000
Allomuricauda sp.	192149	S	31	9	40	0.00000
Muricauda sp. SCSIO 64092	2908842	S	20	0	20	0.00000
Allomuricauda oceani	2698672	S	10	3	13	0.00000
Polaribacter sp. KT 15	1896175	S	12	10	22	0.00000
Polaribacter haliotis	1888915	S	13	5	18	0.00000
Galbibacter sp. BG1	1170699	S	59	5	64	0.00000
Maribacter aestuarii	1130723	S	27	1	28	0.00000
Urechidicola croceus	1850246	S	40	20	60	0.00000
Gilvibacter sp. SZ-19	754429	S	37	11	48	0.00000
Flagellimonas sp. CMM7	2654676	S	31	3	34	0.00000
Myroides phaeus	702745	S	10	11	21	0.00000
Zobellia laminariae	248906	S	26	2	28	0.00000
Paenimyroides cloacae	1852970	S	24	13	37	0.00000
Candidatus Arcticimaribacter forsetii	2820661	S	24	3	27	0.00000
Hwangdonia sp. SCSIO 19198	3075823	S	20	5	25	0.00000
Lacinutrix venerupis	1486034	S	10	3	13	0.00000
Changchengzhania lutea	2049305	S	17	3	20	0.00000
Salegentibacter salegens	143223	S	11	2	13	0.00000
Leeuwenhoekiella palythoae	573501	S	10	4	14	0.00000
Aureibaculum algae	2584122	S	10	1	11	0.00000
Chryseobacterium camelliae	1265445	S	127	38	165	0.00001
Chryseobacterium sp. T16E-39	2015076	S	27	6	33	0.00000
Chryseobacterium sp.	1871047	S	23	10	33	0.00000
Chryseobacterium sp. JJR-5R	3093923	S	10	1	11	0.00000
Chryseobacterium oryzae	2929799	S	89	46	135	0.00001
Chryseobacterium indoltheticum	254	S	36	16	52	0.00000
Chryseobacterium glaciei	1685010	S	33	14	47	0.00000
Chryseobacterium indologenes	253	S	30	16	46	0.00000
Chryseobacterium carnipullorum	1124835	S	12	6	18	0.00000
Chryseobacterium aureum	2497456	S	11	5	16	0.00000
Chryseobacterium oranimense	421058	S	11	3	14	0.00000
Chryseobacterium arthrosphaerae	651561	S	10	4	14	0.00000
Chryseobacterium panacisoli	1807141	S	10	9	19	0.00000
Kaistella jeonii	266749	S	61	7	68	0.00000
Candidatus Kaistella beijingensis	2820270	S	19	6	25	0.00000
Ornithobacterium rhinotracheale	28251	S	688	142	830	0.00005
Elizabethkingia anophelis	1117645	S	379	243	622	0.00004
Weeksella virosa	1014	S	44	8	52	0.00000
Riemerella anatipestifer	34085	S	28	5	33	0.00000
Cruoricaptor ignavus	1118202	S	21	3	24	0.00000
Blattabacterium cuenoti	1653831	S	84	29	113	0.00001
Candidatus Karelsulcia muelleri	336810	S	12	5	17	0.00000
Pedobacter sp. G11	2482728	S	75	346	421	0.00003
Pedobacter sp. SL55	2995161	S	13	8	21	0.00000
Pedobacter schmidteae	2201271	S	64	183	247	0.00002
Pedobacter suwonensis	332999	S	29	309	338	0.00002
Pedobacter cryoconitis	188932	S	13	74	87	0.00001
Mucilaginibacter sp. 5C4	3048589	S	79	2	81	0.00000
Mucilaginibacter sp. 14171R-50	2703789	S	19	0	19	0.00000
Mucilaginibacter sp. SMC90	2929803	S	16	1	17	0.00000
Mucilaginibacter sp. 21P	2778902	S	11	0	11	0.00000
Mucilaginibacter paludis	423351	S	83	1	84	0.00001
Mucilaginibacter rubeus	2027860	S	37	375	412	0.00003
Mucilaginibacter jinjuensis	1176721	S	34	0	34	0.00000
Mucilaginibacter ginsenosidivorans	398053	S	32	0	32	0.00000
Mucilaginibacter daejeonensis	398049	S	29	0	29	0.00000
Mucilaginibacter gotjawali	1550579	S	20	0	20	0.00000
Mucilaginibacter mallensis	652787	S	19	0	19	0.00000
Mucilaginibacter mali	2740462	S	19	0	19	0.00000
Mucilaginibacter sabulilitoris	1173583	S	13	0	13	0.00000
Sphingobacterium sp. UGAL515B_05	2986767	S	36	29	65	0.00000
Sphingobacterium sp. DR205	2713573	S	16	3	19	0.00000
Sphingobacterium sp. BN32	3058432	S	14	2	16	0.00000
Sphingobacterium sp. CZ-2	2557994	S	12	1	13	0.00000
Sphingobacterium sp. LZ7M1	2961941	S	12	2	14	0.00000
Sphingobacterium sp. WM	3031802	S	10	1	11	0.00000
Sphingobacterium daejeonense	371142	S	64	5	69	0.00000
Sphingobacterium psychroaquaticum	561061	S	28	1	29	0.00000
Sphingobacterium multivorum	28454	S	20	19	39	0.00000
Sphingobacterium spiritivorum	258	S	16	1	17	0.00000
Solitalea lacus	2911172	S	51	1	52	0.00000
Olivibacter sp. LS-1	2592345	S	19	0	19	0.00000
Chitinophaga horti	2920382	S	299	35	334	0.00002
Chitinophaga oryzae	2725414	S	153	49	202	0.00001
Chitinophaga sp. XS-30	2604421	S	55	4	59	0.00000
Chitinophaga alhagiae	2203219	S	55	5	60	0.00000
Chitinophaga filiformis	104663	S	19	7	26	0.00000
Niabella soli	446683	S	281	4	285	0.00002
Niabella ginsenosidivorans	1176587	S	32	0	32	0.00000
Arachidicoccus sp. B3-10	2545455	S	121	1	122	0.00001
Arachidicoccus soli	2341117	S	74	1	75	0.00000
Arachidicoccus terrestris	2875539	S	16	0	16	0.00000
Phnomibacter ginsenosidimutans	2676868	S	84	1	85	0.00001
Lacibacter sediminis	2760713	S	67	1	68	0.00000
Flavisolibacter ginsenosidimutans	661481	S	59	0	59	0.00000
Niastella koreensis	354356	S	56	1	57	0.00000
Pseudobacter ginsenosidimutans	661488	S	32	0	32	0.00000
Paraflavitalea soli	2315862	S	13	0	13	0.00000
Paraflavitalea speifideiaquila	3076558	S	11	0	11	0.00000
Flavihumibacter rivuli	2838156	S	16	0	16	0.00000
Pseudocnuella soli	2502779	S	19	0	19	0.00000
Filimonas lacunae	477680	S	15	0	15	0.00000
Aureispira sp. CCB-E	3051121	S	79	23	102	0.00001
Haliscomenobacter hydrossis	2350	S	16	0	16	0.00000
Candidatus Sulfidibacterium hydrothermale	2875962	S	22	0	22	0.00000
Chlorobaculum sp. MV4-Y	2976335	S	117	17	134	0.00001
Chlorobaculum tepidum	1097	S	100	16	116	0.00001
Chlorobaculum parvum	274539	S	68	5	73	0.00000
Chlorobaculum limnaeum	274537	S	28	2	30	0.00000
Pelodictyon phaeoclathratiforme	34090	S	135	2	137	0.00001
Pelodictyon luteolum	1100	S	26	2	28	0.00000
Chlorobium limicola	1092	S	119	3	122	0.00001
Chlorobium phaeovibrioides	1094	S	12	0	12	0.00000
Prosthecochloris sp. GSB1	281093	S	61	3	64	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	38	4	42	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	24	4	28	0.00000
Prosthecochloris aestuarii	1102	S	16	1	17	0.00000
Chloroherpeton thalassium	100716	S	31	0	31	0.00000
Salinibacter ruber	146919	S	96	0	96	0.00001
Rhodothermus marinus	29549	S	58	3	61	0.00000
Rhodocaloribacter litoris	2558931	S	25	2	27	0.00000
Cyclonatronum proteinivorum	1457365	S	64	0	64	0.00000
Fibrobacter succinogenes	833	S	253	0	253	0.00002
Gemmatimonas aurantiaca	173480	S	115	0	115	0.00001
Gemmatimonas groenlandica	2732249	S	35	0	35	0.00000
Gemmatirosa kalamazoonensis	861299	S	43	0	43	0.00000
Klebsiella grimontii	2058152	S	554	879	1433	0.00009
Klebsiella aerogenes	548	S	102	12	114	0.00001
Klebsiella oxytoca	571	S	76	9	85	0.00001
Klebsiella electrica	1259973	S	65	6	71	0.00000
Klebsiella pneumoniae	573	S	59	501	560	0.00003
Klebsiella michiganensis	1134687	S	53	37	90	0.00001
Klebsiella variicola	244366	S	34	38	72	0.00000
Klebsiella quasipneumoniae	1463165	S	13	16	29	0.00000
Raoultella planticola	575	S	17	15	32	0.00000
Raoultella sp. HC6	2923366	S	14	17	31	0.00000
Citrobacter braakii	57706	S	42	456	498	0.00003
Citrobacter freundii	546	S	15	61	76	0.00000
Citrobacter portucalensis	1639133	S	11	22	33	0.00000
Citrobacter farmeri	67824	S	17	4	21	0.00000
Escherichia coli	562	S	414	2843	3257	0.00020
Escherichia marmotae	1499973	S	16	4	20	0.00000
Escherichia fergusonii	564	S	15	10	25	0.00000
Escherichia albertii	208962	S	15	4	19	0.00000
Enterobacter cloacae	550	S	25	14	39	0.00000
Enterobacter asburiae	61645	S	24	48	72	0.00000
Enterobacter hormaechei	158836	S	23	140	163	0.00001
Enterobacter roggenkampii	1812935	S	10	7	17	0.00000
Enterobacter sp. SA187	1914861	S	15	8	23	0.00000
Enterobacter sp. C2	2870346	S	10	0	10	0.00000
Enterobacter mori	539813	S	18	4	22	0.00000
Enterobacter huaxiensis	2494702	S	10	1	11	0.00000
Cronobacter sakazakii	28141	S	101	125	226	0.00001
