name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudodesulfovibrio aespoeensis	182210	S	244	94	338	0.00002
uncultured Pseudodesulfovibrio sp.	2035858	S	36	20	56	0.00000
Pseudodesulfovibrio mercurii	641491	S	13	9	22	0.00000
Salidesulfovibrio onnuriiensis	2583823	S	238	10	248	0.00001
Lawsonia intracellularis	29546	S	224	1	225	0.00001
Desulfolutivibrio sulfoxidireducens	2773299	S	139	4	143	0.00001
Maridesulfovibrio sp.	2795000	S	37	0	37	0.00000
Maridesulfovibrio salexigens	880	S	16	0	16	0.00000
Solidesulfovibrio magneticus	184917	S	33	0	33	0.00000
Desulfomicrobium orale	132132	S	29	3	32	0.00000
Desulfosarcina alkanivorans	571177	S	21	661	682	0.00003
uncultured Desulfobacter sp.	240139	S	23	1	24	0.00000
Desulfobacula toluolica	28223	S	18	0	18	0.00000
Desulfonema magnum	45655	S	11	0	11	0.00000
Thermosulfurimonas marina	2047767	S	567	2	569	0.00003
Thermodesulfobacterium geofontis	1295609	S	16	0	16	0.00000
Geotalea uraniireducens	351604	S	85	9	94	0.00000
Geotalea daltonii	1203471	S	35	0	35	0.00000
Geobacter sulfurreducens	35554	S	16	9	25	0.00000
Geobacter sp. SVR	2495594	S	10	1	11	0.00000
Geomonas subterranea	2847989	S	30	1	31	0.00000
Desulfuromonas versatilis	2802975	S	104	2	106	0.00000
Pelobacter propionicus	29543	S	14	0	14	0.00000
Syntrophotalea carbinolica	19	S	21	0	21	0.00000
uncultured Desulfobulbus sp.	239745	S	69	5	74	0.00000
Campylobacter jejuni	197	S	388	1386	1774	0.00008
Campylobacter gracilis	824	S	258	2	260	0.00001
Campylobacter cuniculorum	374106	S	82	0	82	0.00000
Campylobacter coli	195	S	29	9	38	0.00000
Campylobacter showae	204	S	13	0	13	0.00000
Sulfurovum mangrovi	2893889	S	167	1	168	0.00001
Halarcobacter ebronensis	1462615	S	48	8	56	0.00000
Halarcobacter sp.	2321133	S	11	2	13	0.00000
Malaciobacter halophilus	197482	S	31	8	39	0.00000
Arcobacter ellisii	913109	S	21	17	38	0.00000
Helicobacter cinaedi	213	S	47	0	47	0.00000
Helicobacter pylori	210	S	21	1	22	0.00000
Candidatus Sulfurimonas baltica	2740404	S	41	3	44	0.00000
Sulfurimonas paralvinellae	317658	S	11	0	11	0.00000
Nitratiruptor tergarcus	269259	S	14	0	14	0.00000
Nitrosophilus labii	2706014	S	25	0	25	0.00000
Sorangium cellulosum	56	S	171	188	359	0.00002
Chondromyces crocatus	52	S	113	95	208	0.00001
Polyangium aurulentum	2567896	S	12	19	31	0.00000
Labilithrix luteola	1391654	S	57	0	57	0.00000
Sandaracinus amylolyticus	927083	S	29	0	29	0.00000
Haliangium ochraceum	80816	S	437	2	439	0.00002
Nannocystis poenicansa	2995304	S	10	0	10	0.00000
Anaeromyxobacter sp. Fw109-5	404589	S	168	14	182	0.00001
Myxococcus hansupus	1297742	S	33	29	62	0.00000
Pyxidicoccus parkwaysis	2813578	S	12	3	15	0.00000
Archangium violaceum	83451	S	10	2	12	0.00000
Terriglobus roseus	392734	S	186	2	188	0.00001
Terriglobus albidus	1592106	S	157	1	158	0.00001
Granulicella tundricola	940615	S	53	0	53	0.00000
Edaphobacter sp. 4G125	2763071	S	14	0	14	0.00000
Chloracidobacterium aggregatum	2851959	S	251	0	251	0.00001
Geothrix sp. 21YS21S-2	3068893	S	12	43	55	0.00000
uncultured Holophaga sp.	188475	S	16	1	17	0.00000
Cloacibacillus porcorum	1197717	S	430	2	432	0.00002
Pyramidobacter piscolens	638849	S	210	6	216	0.00001
Aminithiophilus ramosus	3029084	S	59	0	59	0.00000
Fretibacterium fastidiosum	651822	S	33	0	33	0.00000
Treponema pedis	409322	S	30	2	32	0.00000
Treponema denticola	158	S	12	18	30	0.00000
Brucepastera parasyntrophica	2880008	S	16	0	16	0.00000
Sediminispirochaeta smaragdinae	55206	S	19	0	19	0.00000
Thiospirochaeta perfilievii	252967	S	18	0	18	0.00000
uncultured Sphaerochaeta sp.	886478	S	35	1	36	0.00000
Borreliella garinii	29519	S	13	1	14	0.00000
Gracilinema caldarium	215591	S	20	0	20	0.00000
Brachyspira hyodysenteriae	159	S	77	6	83	0.00000
Brachyspira pilosicoli	52584	S	27	0	27	0.00000
Leptospira borgpetersenii	174	S	11	5	16	0.00000
Bdellovibrio bacteriovorus	959	S	157	2	159	0.00001
Bdellovibrio sp. NC01	2220073	S	11	0	11	0.00000
Candidatus Nanosynbacter sp. HMT-352	2899133	S	61	10	71	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	10	0	10	0.00000
Oceanotoga sp. DSM 15011	2984951	S	24	1	25	0.00000
Thermosipho africanus	2421	S	10	1	11	0.00000
Nitrospira moscoviensis	42253	S	45	0	45	0.00000
Dissulfurimicrobium hydrothermale	1750598	S	22	0	22	0.00000
Homo sapiens	9606	S	11736	47	11783	0.00054
Natrinema pellirubrum	69525	S	93	5	98	0.00000
Natronobacterium gregoryi	44930	S	52	0	52	0.00000
Halovivax gelatinilyticus	2961597	S	16	1	17	0.00000
Salinigranum sp. XZGYJ-43	3032283	S	77	1	78	0.00000
Halolamina sp. CBA1230	1853690	S	30	0	30	0.00000
Haloferax volcanii	2246	S	14	0	14	0.00000
Haloferax mediterranei	2252	S	10	0	10	0.00000
Salarchaeum sp. JOR-1	2599399	S	59	0	59	0.00000
Methanosphaerula palustris	475088	S	303	1	304	0.00001
Methanobacterium paludis	868131	S	40	0	40	0.00000
Methanobrevibacter olleyae	294671	S	11	3	14	0.00000
Methanococcus vannielii	2187	S	17	0	17	0.00000
Thermococcus sp. P6	122420	S	20	8	28	0.00000
Thermococcus gammatolerans	187878	S	11	34	45	0.00000
Sulfurisphaera ohwakuensis	69656	S	18	0	18	0.00000
Methanomethylophilus alvi	1291540	S	14	0	14	0.00000
Buchavirus faecalis	2955550	S	10002	160	10162	0.00046
Buchavirus hiberniae	2955551	S	3473	683	4156	0.00019
Buchavirus splanchnicus	2955555	S	184	50	234	0.00001
Buchavirus oralis	2955554	S	183	48	231	0.00001
Buchavirus hominis	2955552	S	150	2	152	0.00001
Buchavirus intestinalis	2955553	S	138	32	170	0.00001
Buchavirus coli	2955548	S	21	7	28	0.00000
Buorbuivirus hominis	2955559	S	105	7	112	0.00001
Blohavirus americanus	2955510	S	19	1	20	0.00000
Aurodevirus hiberniae	2955382	S	2316	27	2343	0.00011
Aurodevirus hominis	2955383	S	14	4	18	0.00000
Birpovirus hominis	2955499	S	54	5	59	0.00000
Culoivirus americanus	2955725	S	419	63	482	0.00002
Culoivirus faecalis	2955726	S	62	2	64	0.00000
Canhaevirus hiberniae	2955579	S	194	3	197	0.00001
Canhaevirus faecalis	2955578	S	67	3	70	0.00000
Cohcovirus splanchnicus	2955712	S	150	27	177	0.00001
Cohcovirus hiberniae	2955711	S	74	11	85	0.00000
Jahgtovirus secundus	2955998	S	212	25	237	0.00001
Jahgtovirus intestinihominis	2955997	S	87	25	112	0.00001
Jahgtovirus gastrointestinalis	2955995	S	47	9	56	0.00000
Kingevirus communis	2956060	S	137	0	137	0.00001
Lebriduvirus gastrointestinalis	2956106	S	46	0	46	0.00000
Rosenblumvirus CSA13	2732597	S	107	1	108	0.00000
Streptococcus phage Dp-1	59241	S	19	0	19	0.00000
Rubivirus ruteetense	2846072	S	47	0	47	0.00000
Parabacteroides phage YZ-2015a	1655644	S	33	15	48	0.00000
