name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylocystis sp. MJC1	2654282	S	53	12	65	0.00000
Methylocystis sp. SC2	187303	S	16	4	20	0.00000
Methylocystis bryophila	655015	S	32	6	38	0.00000
Methylocystis rosea	173366	S	19	7	26	0.00000
Methylosinus trichosporium	426	S	26	6	32	0.00000
Enhydrobacter sp.	1894999	S	98	22	120	0.00001
Nordella sp. HKS 07	2712222	S	46	7	53	0.00000
Roseibium sp. Sym1	3016006	S	38	18	56	0.00000
Pseudovibrio sp. FO-BEG1	911045	S	30	3	33	0.00000
Labrenzia sp. VG12	2021862	S	21	11	32	0.00000
Stappia sp. ES.058	1881061	S	17	4	21	0.00000
uncultured Cohaesibacter sp.	1002546	S	103	14	117	0.00001
Cohaesibacter marisflavi	655353	S	22	11	33	0.00000
Hyphomicrobium sp. MC1	717785	S	36	3	39	0.00000
Rhodomicrobium vannielii	1069	S	28	4	32	0.00000
Rhodoplanes sp. Z2-YC6860	674703	S	28	6	34	0.00000
Methyloceanibacter caenitepidi	1384459	S	10	1	11	0.00000
Methyloligella sp. GL2	2742204	S	10	2	12	0.00000
uncultured Pleomorphomonas sp.	442121	S	117	65	182	0.00001
Lichenihabitans psoromatis	2528642	S	54	8	62	0.00000
Lichenihabitans sp. PAMC28606	2880932	S	15	2	17	0.00000
Chelatococcus daeguensis	444444	S	65	34	99	0.00001
Phreatobacter stygius	1940610	S	47	15	62	0.00000
Breoghania sp.	2065378	S	31	9	40	0.00000
Methylocella tundrae	227605	S	10	1	11	0.00000
Methylocapsa sp. D3K7	3041435	S	11	1	12	0.00000
Blastochloris viridis	1079	S	23	9	32	0.00000
Acuticoccus sp. I52.16.1	2928472	S	14	3	17	0.00000
Kaustia mangrovi	2593653	S	11	3	14	0.00000
Kaistia sp. 32K	2795690	S	17	8	25	0.00000
Sphingomonas sp. R1	399176	S	51	24	75	0.00000
Sphingomonas sp. SUN039	2937787	S	46	8	54	0.00000
Sphingomonas sp. NIC1	1961362	S	26	55	81	0.00001
Sphingomonas sp. CV7422	3018036	S	19	11	30	0.00000
Sphingomonas sp. LM7	1938607	S	17	6	23	0.00000
Sphingomonas sp. So64.6b	2997354	S	14	3	17	0.00000
Sphingomonas sp. S2-65	2903960	S	14	4	18	0.00000
Sphingomonas sp. AP4-R1	2735134	S	14	3	17	0.00000
Sphingomonas sp. S6-11	2991075	S	11	3	14	0.00000
Sphingomonas sp. LK11	1390395	S	11	8	19	0.00000
Sphingomonas sp. 7/4-4	3018446	S	10	3	13	0.00000
Sphingomonas donggukensis	2949093	S	112	37	149	0.00001
Sphingomonas nostoxanthinifaciens	2872652	S	70	19	89	0.00001
Sphingomonas sinipercae	2714944	S	34	8	42	0.00000
Sphingomonas sanguinis	33051	S	24	15	39	0.00000
Sphingomonas aliaeris	2759526	S	23	4	27	0.00000
Sphingomonas suaedae	2599297	S	22	6	28	0.00000
Sphingomonas psychrotolerans	1327635	S	21	5	26	0.00000
Sphingomonas ginsengisoli An et al. 2013	363835	S	20	7	27	0.00000
Sphingomonas radiodurans	2890321	S	14	3	17	0.00000
Sphingomonas aerolata	185951	S	13	4	17	0.00000
Sphingomonas sediminicola	386874	S	10	1	11	0.00000
Novosphingobium sp. P6W	1609758	S	261	48	309	0.00002
Novosphingobium sp. 9	2025349	S	16	5	21	0.00000
Novosphingobium sp. EMRT-2	2571749	S	13	12	25	0.00000
Novosphingobium terrae	2726189	S	18	0	18	0.00000
Novosphingobium humi	2282397	S	17	3	20	0.00000
Novosphingobium resinovorum	158500	S	15	11	26	0.00000
Novosphingobium ginsenosidimutans	1176536	S	13	3	16	0.00000
Sphingobium sp. SYK-6	627192	S	27	24	51	0.00000
Sphingobium sp. AntQ-1	2930091	S	10	13	23	0.00000
Sphingobium sp. Cam5-1	2789327	S	10	14	24	0.00000
Sphingobium xenophagum	121428	S	28	70	98	0.00001
Sphingobium phenoxybenzoativorans	1592790	S	10	9	19	0.00000
Sphingopyxis sp. OPL5	2486273	S	55	29	84	0.00001
Sphingopyxis sp. PET50	2976533	S	18	11	29	0.00000
Parasphingorhabdus halotolerans	2725558	S	21	1	22	0.00000
Stakelama sp. W311	3075605	S	24	6	30	0.00000
Allosphingosinicella indica	941907	S	16	5	21	0.00000
Sphingosinithalassobacter sp. CS137	2762748	S	11	4	15	0.00000
Erythrobacter sp. SCSIO 43205	2779361	S	148	24	172	0.00001
Erythrobacter sp. BLCC-B19	3025315	S	36	11	47	0.00000
Erythrobacter sp. JK5	2829500	S	25	10	35	0.00000
Porphyrobacter sp. YT40	2547601	S	12	9	21	0.00000
Altererythrobacter sp. B11	2060312	S	24	12	36	0.00000
Altererythrobacter sp. ZODW24	2185142	S	14	1	15	0.00000
Altererythrobacter sp. CAU 1644	3032592	S	11	4	15	0.00000
Altererythrobacter epoxidivorans	361183	S	18	5	23	0.00000
Altererythrobacter ishigakiensis	476157	S	13	1	14	0.00000
Aurantiacibacter sp. MUD11	3003265	S	40	11	51	0.00000
Aurantiacibacter gangjinensis	502682	S	12	2	14	0.00000
Qipengyuania sediminis	1532023	S	20	7	27	0.00000
Caenibius tardaugens	169176	S	12	8	20	0.00000
Croceicoccus marinus	450378	S	11	6	17	0.00000
Sphingosinicella microcystinivorans	335406	S	30	12	42	0.00000
Sphingosinicella flava	2771430	S	30	8	38	0.00000
Sphingosinicella sp. BN140058	1892855	S	11	1	12	0.00000
Zymomonas mobilis	542	S	13	0	13	0.00000
Paracoccus sp. S3-43	3030011	S	38	44	82	0.00001
Paracoccus sp. Arc7-R13	2500532	S	32	75	107	0.00001
Paracoccus sp. TOH	1263728	S	31	36	67	0.00000
Paracoccus seriniphilus	184748	S	88	15	103	0.00001
Paracoccus methylovorus	2812658	S	48	20	68	0.00000
Paracoccus zhejiangensis	1077935	S	31	17	48	0.00000
Paracoccus versutus	34007	S	29	43	72	0.00000
Paracoccus stylophorae	659350	S	11	9	20	0.00000
Paracoccus suum	2259340	S	10	5	15	0.00000
Paracoccus sanguinis	1545044	S	10	5	15	0.00000
Paroceanicella profunda	2579971	S	54	25	79	0.00000
Polymorphum gilvum	991904	S	44	46	90	0.00001
Pikeienuella piscinae	2748098	S	41	13	54	0.00000
Limimaricola variabilis	1492771	S	40	15	55	0.00000
Cognatishimia activa	1715691	S	38	3	41	0.00000
Brevirhabdus pacifica	1267768	S	38	21	59	0.00000
Rhodobacter capsulatus	1061	S	19	6	25	0.00000
Rhodobacter sp. CZR27	2033869	S	10	3	13	0.00000
Pacificitalea manganoxidans	1411902	S	33	11	44	0.00000
Tritonibacter mobilis	379347	S	31	7	38	0.00000
Cereibacter sphaeroides	1063	S	21	7	28	0.00000
Algicella marina	2683284	S	19	2	21	0.00000
Falsirhodobacter algicola	2692330	S	17	4	21	0.00000
Pelagovum pacificum	2588711	S	17	4	21	0.00000
Roseinatronobacter sp. S2	3035471	S	15	1	16	0.00000
Pontivivens ytuae	2789856	S	13	2	15	0.00000
Haematobacter massiliensis	195105	S	11	12	23	0.00000
Sulfitobacter faviae	1775881	S	69	33	102	0.00001
Sulfitobacter mediterraneus	83219	S	56	8	64	0.00000
Leisingera thetidis	2930199	S	59	44	103	0.00001
Leisingera caerulea	506591	S	10	15	25	0.00000
Mameliella alba	561184	S	121	32	153	0.00001
Jannaschia sp. CCS1	290400	S	46	3	49	0.00000
Jannaschia sp. GRR-S6-38	3038773	S	31	9	40	0.00000
Jannaschia sp. M317	2867011	S	20	3	23	0.00000
Ruegeria sp. SCSIO 43209	2793010	S	59	6	65	0.00000
Ruegeria sp. AD91A	2293862	S	14	1	15	0.00000
Thalassovita gelatinovora	53501	S	38	4	42	0.00000
Thalassovita sp.	1979401	S	15	1	16	0.00000
Ponticoccus alexandrii	1943633	S	50	14	64	0.00000
Celeribacter ethanolicus	1758178	S	29	10	39	0.00000
uncultured Celeribacter sp.	1303376	S	10	1	11	0.00000
Pseudosulfitobacter sp. DSM 107133	2883100	S	23	5	28	0.00000
Pseudosulfitobacter pseudonitzschiae	1402135	S	12	3	15	0.00000
Roseovarius indicus	540747	S	12	14	26	0.00000
Salipiger abyssi	1250539	S	20	13	33	0.00000
Salipiger profundus	1229727	S	11	5	16	0.00000
Oceanicola sp. D3	2587163	S	24	3	27	0.00000
Roseibacterium elongatum	159346	S	15	3	18	0.00000
Alloyangia pacifica	311180	S	11	7	18	0.00000
Actibacterium sp. EMB200-NS6	1609966	S	10	6	16	0.00000
Roseomonas haemaphysalidis	2768162	S	83	16	99	0.00001
Roseomonas fluvialis	1750527	S	17	2	19	0.00000
Roseomonas sp. OT10	2897332	S	16	8	24	0.00000
Roseomonas gilardii	257708	S	10	9	19	0.00000
Sediminicoccus rosea	1225128	S	111	17	128	0.00001
Komagataeibacter oboediens	65958	S	28	7	35	0.00000
Komagataeibacter medellinensis	1177712	S	25	11	36	0.00000
Komagataeibacter saccharivorans	265959	S	14	2	16	0.00000
Komagataeibacter xylinus	28448	S	13	4	17	0.00000
Novacetimonas hansenii	436	S	80	11	91	0.00001
Lichenicola cladoniae	1484109	S	49	4	53	0.00000
Acetobacter pasteurianus	438	S	11	9	20	0.00000
Acetobacter persici	1076596	S	10	0	10	0.00000
Acidocella sp. MX-AZ03	2697363	S	44	6	50	0.00000
Granulibacter bethesdensis	364410	S	22	2	24	0.00000
uncultured Lichenicoccus sp.	2781901	S	17	2	19	0.00000
Acidibrevibacterium fodinaquatile	1969806	S	16	3	19	0.00000
Roseococcus microcysteis	2771361	S	13	2	15	0.00000
Rhodovastum atsumiense	504468	S	12	1	13	0.00000
Azospirillum sp. B510	137722	S	91	44	135	0.00001
Azospirillum oryzae	286727	S	26	26	52	0.00000
Azospirillum brasilense	192	S	20	29	49	0.00000
Azospirillum thermophilum	2202148	S	19	7	26	0.00000
Azospirillum ramasamyi	682998	S	10	7	17	0.00000
Niveispirillum cyanobacteriorum	1612173	S	56	18	74	0.00000
Nitrospirillum amazonense	28077	S	51	13	64	0.00000
Indioceanicola profundi	2220096	S	10	2	12	0.00000
Magnetospirillum sp. XM-1	1663591	S	20	12	32	0.00000
Magnetospirillum gryphiswaldense	55518	S	16	3	19	0.00000
Rhodospirillum centenum	34018	S	25	7	32	0.00000
Ferrovibrio terrae	2594003	S	21	4	25	0.00000
Elioraea tepida	2843330	S	90	14	104	0.00001
Paramagnetospirillum magneticum	84159	S	53	36	89	0.00001
Hypericibacter adhaerens	2602016	S	32	10	42	0.00000
Hypericibacter terrae	2602015	S	15	3	18	0.00000
Varunaivibrio sulfuroxidans	1773489	S	36	3	39	0.00000
Thalassobaculum sp. OXR-137	3100173	S	16	4	20	0.00000
Haematospirillum jordaniae	1549855	S	13	0	13	0.00000
uncultured Brevundimonas sp.	213418	S	197	264	461	0.00003
Brevundimonas sp. LM2	1938605	S	74	22	96	0.00001
Brevundimonas sp. M20	2591463	S	14	4	18	0.00000
Brevundimonas sp. NIBR10	3015997	S	10	2	12	0.00000
Brevundimonas subvibrioides	74313	S	12	3	15	0.00000
Caulobacter sp. NIBR1757	3016000	S	22	6	28	0.00000
Caulobacter sp. NIBR2454	3015996	S	14	5	19	0.00000
Caulobacter henricii	69395	S	14	4	18	0.00000
Caulobacter segnis	88688	S	14	6	20	0.00000
Caulobacter vibrioides	155892	S	13	8	21	0.00000
Caulobacter soli	2708539	S	13	6	19	0.00000
Caulobacter flavus	1679497	S	10	4	14	0.00000
Asticcacaulis sp. SL142	2995155	S	36	7	43	0.00000
Asticcacaulis sp. AND118	2840468	S	26	40	66	0.00000
Terricaulis silvestris	2686094	S	13	2	15	0.00000
Rickettsia asiatica	238800	S	11	36	47	0.00000
Wolbachia endosymbiont (group A) of Epistrophe grossularia	2954008	S	16	6	22	0.00000
Neoehrlichia mikurensis	89586	S	11	0	11	0.00000
Rickettsiales endosymbiont of Stachyamoeba lipophora	2486578	S	17	0	17	0.00000
Gimibacter soli	3024400	S	78	11	89	0.00001
Hyphobacterium sp. CCMP332	2749086	S	39	5	44	0.00000
Maricaulis maris	74318	S	30	5	35	0.00000
Marinicauda algicola	2029849	S	13	7	20	0.00000
Pseudemcibacter aquimaris	2857064	S	17	0	17	0.00000
uncultured Hyphomonas sp.	225298	S	12	2	14	0.00000
Sneathiella aquimaris	2599305	S	15	0	15	0.00000
Burkholderia cepacia	292	S	117	151	268	0.00002
Burkholderia ubonensis	101571	S	47	49	96	0.00001
Burkholderia arboris	488730	S	27	27	54	0.00000
Burkholderia contaminans	488447	S	23	30	53	0.00000
Burkholderia multivorans	87883	S	14	11	25	0.00000
Burkholderia sp. MSMB0856	1637869	S	16	75	91	0.00001
Burkholderia sp. Bp7605	1740163	S	11	4	15	0.00000
Burkholderia gladioli	28095	S	13	8	21	0.00000
Paraburkholderia pallida	2547399	S	89	24	113	0.00001
Paraburkholderia sp. SOS3	1926494	S	41	10	51	0.00000
Paraburkholderia sp. SUR17	3034358	S	17	4	21	0.00000
Paraburkholderia caribensis	75105	S	50	34	84	0.00001
Paraburkholderia terrae	311230	S	30	35	65	0.00000
Paraburkholderia caffeinilytica	1761016	S	28	11	39	0.00000
Paraburkholderia ginsengisoli	311231	S	28	13	41	0.00000
Paraburkholderia atlantica	2654982	S	27	10	37	0.00000
Paraburkholderia aromaticivorans	2026199	S	20	11	31	0.00000
Paraburkholderia phytofirmans	261302	S	15	10	25	0.00000
Paraburkholderia acidiphila	2571747	S	10	3	13	0.00000
Cupriavidus pauculus	82633	S	62	28	90	0.00001
Cupriavidus sp. WKF15	3032282	S	38	12	50	0.00000
Cupriavidus sp. KK10	1478019	S	11	38	49	0.00000
Cupriavidus metallidurans	119219	S	54	18	72	0.00000
Cupriavidus campinensis	151783	S	37	16	53	0.00000
Cupriavidus taiwanensis	164546	S	27	31	58	0.00000
Cupriavidus pinatubonensis	248026	S	15	3	18	0.00000
Cupriavidus necator	106590	S	13	11	24	0.00000
Cupriavidus gilardii	82541	S	11	7	18	0.00000
Cupriavidus neocaledonicus	1040979	S	11	19	30	0.00000
Polynucleobacter sp. MWH-Spelu-300-X4	2689109	S	70	1	71	0.00000
Polynucleobacter sp. HIN5	3047864	S	69	3	72	0.00000
Polynucleobacter sp. MWH-P3-07-1	1743173	S	37	6	43	0.00000
Ralstonia pseudosolanacearum	1310165	S	64	85	149	0.00001
Ralstonia solanacearum	305	S	44	22	66	0.00000
Pandoraea oxalativorans	573737	S	14	4	18	0.00000
Trinickia violacea	2571746	S	29	9	38	0.00000
Mycoavidus sp. B2-EB	2651972	S	10	0	10	0.00000
Sutterella wadsworthensis	40545	S	1606	75	1681	0.00011
Sutterella faecalis	2584944	S	189	8	197	0.00001
Sutterella megalosphaeroides	2494234	S	39	3	42	0.00000
Turicimonas muris	1796652	S	318	13	331	0.00002
Duodenibacillus massiliensis	1852381	S	42	2	44	0.00000
Variovorax sp. PBL-E5	434014	S	36	37	73	0.00000
Variovorax sp. WS11	1105204	S	31	2	33	0.00000
Variovorax sp. 38R	2774875	S	25	61	86	0.00001
Variovorax sp. HW608	1034889	S	18	4	22	0.00000
Variovorax sp. RA8	662548	S	17	6	23	0.00000
Variovorax sp. PBL-H6	434009	S	10	5	15	0.00000
Variovorax sp. PAMC26660	2762322	S	10	5	15	0.00000
Variovorax paradoxus	34073	S	99	88	187	0.00001
Variovorax boronicumulans	436515	S	19	47	66	0.00000
Comamonas aquatica	225991	S	54	21	75	0.00000
Comamonas testosteroni	285	S	22	48	70	0.00000
Comamonas kerstersii	225992	S	21	4	25	0.00000
Comamonas thiooxydans	363952	S	13	26	39	0.00000
Comamonas odontotermitis	379895	S	13	2	15	0.00000
Rhodoferax ferrireducens	192843	S	117	28	145	0.00001
Rhodoferax koreense	1842727	S	11	3	14	0.00000
Hydrogenophaga sp. SL48	2806347	S	25	13	38	0.00000
Hydrogenophaga sp. PAMC20947	2565558	S	12	1	13	0.00000
Hydrogenophaga sp. BPS33	2651974	S	10	4	14	0.00000
Hydrogenophaga taeniospiralis	65656	S	38	12	50	0.00000
uncultured Hydrogenophaga sp.	199683	S	32	11	43	0.00000
Hydrogenophaga crocea	2716225	S	11	5	16	0.00000
Acidovorax sp. 1608163	2478662	S	29	15	44	0.00000
Acidovorax sp. NCPPB 3576	2940488	S	22	27	49	0.00000
Acidovorax sp. 5MLIR	2949090	S	18	6	24	0.00000
Acidovorax temperans	80878	S	15	16	31	0.00000
Diaphorobacter sp. Y-1	3036128	S	46	40	86	0.00001
Diaphorobacter sp. HDW4A	2714924	S	16	14	30	0.00000
Ramlibacter tataouinensis	94132	S	71	21	92	0.00001
Limnohabitans sp. MORI2	1751150	S	41	3	44	0.00000
Limnohabitans sp. 63ED37-2	1678128	S	11	1	12	0.00000
Limnohabitans sp. 103DPR2	1678129	S	11	0	11	0.00000
Hylemonella gracilis	80880	S	50	9	59	0.00000
Delftia acidovorans	80866	S	13	16	29	0.00000
Delftia sp. HK171	1920191	S	11	25	36	0.00000
Paracidovorax avenae	80867	S	25	66	91	0.00001
Ottowia sp. oral taxon 894	1658672	S	24	3	27	0.00000
Polaromonas naphthalenivorans	216465	S	10	1	11	0.00000
Paenacidovorax monticola	1926868	S	16	7	23	0.00000
Alicycliphilus denitrificans	179636	S	14	17	31	0.00000
Massilia sp. WG5	1707785	S	67	48	115	0.00001
Massilia sp. erpn	2738142	S	36	55	91	0.00001
Massilia sp. H6	2970464	S	26	10	36	0.00000
Massilia sp. PAMC28688	2861283	S	19	7	26	0.00000
Massilia sp. REN29	3068633	S	12	6	18	0.00000
Massilia violaceinigra	2045208	S	23	8	31	0.00000
Massilia oculi	945844	S	20	12	32	0.00000
Massilia putida	1141883	S	13	19	32	0.00000
Massilia forsythiae	2728020	S	10	6	16	0.00000
Pseudoduganella flava	871742	S	22	19	41	0.00000
Pseudoduganella lutea	321985	S	11	8	19	0.00000
Rugamonas sp. DEMB1	3039386	S	28	33	61	0.00000
Oxalobacter aliiformigenes	2946593	S	76	3	79	0.00000
Oxalobacter formigenes	847	S	36	1	37	0.00000
Oxalobacter vibrioformis	933080	S	18	0	18	0.00000
Herbaspirillum seropedicae	964	S	21	5	26	0.00000
Herbaspirillum robiniae	2014887	S	14	5	19	0.00000
Herbaspirillum hiltneri	341045	S	13	3	16	0.00000
Herbaspirillum rubrisubalbicans	80842	S	12	3	15	0.00000
Herbaspirillum huttiense	863372	S	12	3	15	0.00000
Herbaspirillum frisingense	92645	S	11	2	13	0.00000
Janthinobacterium sp. PAMC25594	2861284	S	11	17	28	0.00000
Janthinobacterium agaricidamnosum	55508	S	10	2	12	0.00000
Achromobacter sp. MFA1 R4	1881016	S	110	137	247	0.00002
Achromobacter sp. AONIH1	1758194	S	20	21	41	0.00000
Achromobacter sp. R39	3047478	S	11	4	15	0.00000
Achromobacter spanius	217203	S	21	65	86	0.00001
Achromobacter xylosoxidans	85698	S	20	34	54	0.00000
Achromobacter mucicolens	1389922	S	13	37	50	0.00000
Achromobacter pestifer	1353889	S	10	13	23	0.00000
Bordetella flabilis	463014	S	22	8	30	0.00000
Bordetella genomosp. 13	463040	S	22	17	39	0.00000
Bordetella trematum	123899	S	17	11	28	0.00000
Bordetella bronchialis	463025	S	11	8	19	0.00000
Pigmentiphaga sp. H8	2488560	S	38	9	47	0.00000
Castellaniella defragrans	75697	S	25	10	35	0.00000
Neopusillimonas aromaticivorans	2979868	S	24	12	36	0.00000
Pollutimonas sp. M17	2962065	S	14	4	18	0.00000
Roseateles sp. DAIF2	2714952	S	65	20	85	0.00001
Paucibacter sp. S2-9	3019553	S	29	8	37	0.00000
Paucibacter sp. KCTC 42545	1768242	S	20	3	23	0.00000
Roseateles sp. XES5	2877940	S	16	1	17	0.00000
Mitsuaria sp. 7	1658665	S	10	1	11	0.00000
Roseateles amylovorans	2978473	S	12	1	13	0.00000
Paucibacter aquatile	2070761	S	10	1	11	0.00000
Piscinibacter sp. XHJ-5	3037797	S	113	21	134	0.00001
Piscinibacter gummiphilus	946333	S	24	5	29	0.00000
Caldimonas thermodepolymerans	215580	S	71	43	114	0.00001
Schlegelella aquatica	376175	S	10	3	13	0.00000
Sphaerotilus sulfidivorans	639200	S	24	8	32	0.00000
Sphaerotilus sp. FB-5	2914710	S	19	5	24	0.00000
Rubrivivax gelatinosus	28068	S	20	6	26	0.00000
Leptothrix cholodnii	34029	S	17	5	22	0.00000
Eleftheria terrae	1597781	S	30	7	37	0.00000
Xylophilus sp. GOD-11R	3089814	S	14	3	17	0.00000
Aquabacterium sp. J223	2898431	S	13	5	18	0.00000
Tepidimonas taiwanensis	307486	S	11	4	15	0.00000
Neisseria sicca	490	S	191	81	272	0.00002
Neisseria subflava	28449	S	38	20	58	0.00000
Neisseria sp. Dent CA1/247	2912675	S	22	5	27	0.00000
Neisseria animaloris	326522	S	10	1	11	0.00000
Vitreoscilla sp. C1	96942	S	25	7	32	0.00000
Vitreoscilla filiformis	63	S	12	4	16	0.00000
Vitreoscilla massiliensis	1689272	S	10	0	10	0.00000
Uruburuella suis	252130	S	16	0	16	0.00000
Eikenella exigua	2528037	S	12	5	17	0.00000
Crenobacter cavernae	2290923	S	10	3	13	0.00000
Chromobacterium sp. IIBBL 290-4	2953890	S	49	23	72	0.00000
Chromobacterium sp. ATCC 53434	2059672	S	31	16	47	0.00000
Paludibacterium paludis	1225769	S	60	9	69	0.00000
Pseudogulbenkiania sp. NH8B	748280	S	52	15	67	0.00000
Chitinimonas koreensis	356302	S	70	19	89	0.00001
Chitiniphilus sp. CD1	2981137	S	48	17	65	0.00000
Silvimonas soli	2980100	S	31	1	32	0.00000
Jeongeupia sp. USM3	1906741	S	17	4	21	0.00000
Laribacter hongkongensis	168471	S	65	31	96	0.00001
Methylophilus sp. TWE2	1662285	S	45	5	50	0.00000
Methylobacillus flagellatus	405	S	49	3	52	0.00000
Methyloradius palustris	2778876	S	17	0	17	0.00000
Sulfuricystis multivorans	2211108	S	29	5	34	0.00000
Sulfuricystis thermophila	2496847	S	27	9	36	0.00000
Methyloversatilis sp. RAC08	1842540	S	43	9	52	0.00000
Sulfuritalea hydrogenivorans	748811	S	20	4	24	0.00000
Sulfuriferula sp. AH1	1985873	S	70	5	75	0.00000
Sulfurimicrobium lacus	2715678	S	51	5	56	0.00000
Thiobacillus sp.	924	S	79	17	96	0.00001
Candidatus Nitrotoga arctica	453162	S	22	2	24	0.00000
Ferriphaselus amnicola	1188319	S	10	0	10	0.00000
Nitrosospira sp. Is2	3080532	S	22	3	25	0.00000
Usitatibacter rugosus	2732067	S	22	2	24	0.00000
Usitatibacter palustris	2732487	S	10	1	11	0.00000
Thauera sp. WB-2	2897772	S	81	30	111	0.00001
Thauera humireducens	1134435	S	19	7	26	0.00000
Azoarcus sp. CIB	198107	S	62	35	97	0.00001
Azoarcus sp. KH32C	748247	S	14	3	17	0.00000
Azoarcus sp. DD4	2027405	S	11	5	16	0.00000
Nitrogeniibacter mangrovi	2016596	S	17	4	21	0.00000
Nitrogeniibacter aestuarii	2815343	S	14	2	16	0.00000
Parazoarcus communis	41977	S	12	2	14	0.00000
Azospira restricta	404405	S	16	31	47	0.00000
Azospira inquinata	2785627	S	10	36	46	0.00000
Aromatoleum aromaticum	551760	S	46	16	62	0.00000
Aromatoleum petrolei	76116	S	13	7	20	0.00000
Niveibacterium microcysteis	2811415	S	60	9	69	0.00000
Oryzomicrobium terrae	1735038	S	12	3	15	0.00000
uncultured Propionivibrio sp.	426737	S	10	1	11	0.00000
Dechloromonas sp. A34	447588	S	15	2	17	0.00000
Dechloromonas denitrificans	281362	S	11	3	14	0.00000
Ferribacterium limneticum	76259	S	16	2	18	0.00000
Ferrovum myxofaciens	416213	S	75	2	77	0.00000
Acidithiobacillus ferriphilus	1689834	S	41	4	45	0.00000
Mariprofundus ferrinatatus	1921087	S	11	0	11	0.00000
Mariprofundus aestuarium	1921086	S	10	0	10	0.00000
Desulfovibrio piger	901	S	872	282	1154	0.00007
Desulfovibrio desulfuricans	876	S	290	122	412	0.00003
Desulfovibrio fairfieldensis	44742	S	208	44	252	0.00002
Desulfovibrio mangrovi	2976983	S	105	51	156	0.00001
Desulfovibrio subterraneus	2718620	S	104	44	148	0.00001
Desulfovibrio ferrophilus	241368	S	89	9	98	0.00001
Desulfovibrio sp. G11	631220	S	61	109	170	0.00001
Nitratidesulfovibrio vulgaris	881	S	379	142	521	0.00003
Nitratidesulfovibrio liaohensis	2604158	S	287	109	396	0.00002
uncultured Pseudodesulfovibrio sp.	2035858	S	106	65	171	0.00001
Pseudodesulfovibrio mercurii	641491	S	105	92	197	0.00001
Pseudodesulfovibrio cashew	2678688	S	55	24	79	0.00000
Pseudodesulfovibrio aespoeensis	182210	S	46	35	81	0.00001
Pseudodesulfovibrio sp. zrk46	2725288	S	41	10	51	0.00000
Pseudodesulfovibrio tunisiensis	463192	S	37	7	44	0.00000
Pseudodesulfovibrio indicus	1716143	S	33	27	60	0.00000
Pseudodesulfovibrio portus	231439	S	19	10	29	0.00000
Pseudodesulfovibrio sediminis	2810563	S	17	3	20	0.00000
Solidesulfovibrio magneticus	184917	S	65	41	106	0.00001
Solidesulfovibrio carbinoliphilus	345370	S	57	15	72	0.00000
Solidesulfovibrio carbinolicus	296842	S	18	13	31	0.00000
Oleidesulfovibrio alaskensis	58180	S	139	146	285	0.00002
Desulfolutivibrio sulfodismutans	63561	S	58	39	97	0.00001
Desulfolutivibrio sulfoxidireducens	2773299	S	38	26	64	0.00000
Lawsonia intracellularis	29546	S	94	3	97	0.00001
Maridesulfovibrio sp.	2795000	S	37	7	44	0.00000
Maridesulfovibrio hydrothermalis	191026	S	20	3	23	0.00000
Maridesulfovibrio salexigens	880	S	12	6	18	0.00000
Oceanidesulfovibrio marinus	370038	S	48	8	56	0.00000
Megalodesulfovibrio gigas	879	S	46	8	54	0.00000
Desulfocurvibacter africanus	873	S	45	7	52	0.00000
Salidesulfovibrio onnuriiensis	2583823	S	39	22	61	0.00000
Desulfobaculum bizertense	376490	S	21	1	22	0.00000
Desulfomicrobium orale	132132	S	45	9	54	0.00000
Desulfomicrobium sp. ZS1	2952228	S	45	33	78	0.00000
Desulfomicrobium baculatum	899	S	16	9	25	0.00000
Thermodesulfomicrobium sp. WS	3004129	S	31	4	35	0.00000
Desulfohalobium retbaense	45663	S	13	1	14	0.00000
Geobacter sp. SVR	2495594	S	52	10	62	0.00000
Geobacter sp. FeAm09	2597769	S	34	6	40	0.00000
Geobacter benzoatilyticus	2815309	S	27	3	30	0.00000
Geobacter sulfurreducens	35554	S	18	5	23	0.00000
Geobacter metallireducens	28232	S	12	1	13	0.00000
Geomonas sp. RF6	2897342	S	52	5	57	0.00000
Geomonas oryzisoli	2847992	S	33	12	45	0.00000
Geomonas paludis	2740185	S	18	6	24	0.00000
Trichlorobacter ammonificans	2916410	S	67	10	77	0.00000
Trichlorobacter lovleyi	313985	S	43	10	53	0.00000
Geotalea uraniireducens	351604	S	66	9	75	0.00000
Citrifermentans bremense	60035	S	23	6	29	0.00000
Citrifermentans bemidjiense	225194	S	21	5	26	0.00000
uncultured Desulfuromonas sp.	181013	S	179	9	188	0.00001
Desulfuromonas versatilis	2802975	S	88	13	101	0.00001
Desulfuromonas thiophila	57664	S	35	2	37	0.00000
Desulfuromonas soudanensis	1603606	S	18	1	19	0.00000
Desulfuromonas acetoxidans	891	S	16	1	17	0.00000
Pelobacter propionicus	29543	S	12	8	20	0.00000
Geoalkalibacter halelectricus	2847045	S	39	2	41	0.00000
Syntrophotalea acetylenivorans	1842532	S	12	0	12	0.00000
Syntrophotalea acetylenica	29542	S	10	0	10	0.00000
Desulfosarcina alkanivorans	571177	S	44	8	52	0.00000
uncultured Desulfosarcina sp.	218289	S	43	4	47	0.00000
Desulfosarcina widdelii	947919	S	24	3	27	0.00000
